	observed_species	PD_whole_tree
L6S92.273367	220.0	15.81532
L6S216.274472	243.0	16.65486
L6S122.274256	187.0	13.53678
L6S155.274812	199.0	14.5109
L6S50.274635	197.0	14.51019
L6S90.273221	199.0	13.48524
L6S182.275154	205.0	15.14292
L6S88.274346	233.0	16.30012
L6S167.274782	220.0	14.86711
L6S16.273914	165.0	11.85835
L6S74.274405	198.0	13.02829
L6S287.274122	233.0	16.29684
L6S15.274686	141.0	11.34914
L6S26.275125	211.0	14.66701
L5S63.273587	417.0	25.72973
L6S89.274529	226.0	14.65932
L5S8.273635	506.0	30.08378
L6S203.274690	239.0	14.70673
L6S60.274051	192.0	14.57304
L6S208.275127	238.0	15.40186
L6S18.273927	202.0	15.0018
L6S278.274387	198.0	13.1705
L6S239.274834	190.0	14.38586
L6S264.275010	183.0	13.69169
L6S241.274583	223.0	15.61019
L6S292.275093	218.0	15.70613
L6S119.274806	192.0	13.66845
L6S4.275020	191.0	12.82416
L6S156.274940	197.0	16.31908
L6S71.274352	212.0	15.862
L6S113.273546	202.0	14.51897
L6S309.273990	204.0	14.40222
L6S259.274389	220.0	15.75965
L6S256.273788	221.0	15.25394
L6S107.274679	209.0	14.59055
L6S211.273411	232.0	14.87333
L6S318.275095	213.0	15.43535
L6S137.274318	202.0	14.57166
L6S112.273612	186.0	12.73693
L6S262.274063	195.0	13.49984
L6S221.274106	249.0	16.15099
L6S20.274952	186.0	13.96139
L6S41.274886	185.0	14.47163
L6S212.273900	248.0	15.93501
L6S91.273451	228.0	15.02892
L6S266.274881	220.0	14.75381
L6S312.273820	205.0	15.34501
L6S124.274996	213.0	15.05449
L6S294.274706	218.0	14.62288
L6S245.274216	175.0	12.73254
L6S224.274372	237.0	16.81211
L6S149.273610	216.0	15.52887
L6S115.274148	205.0	14.61065
L6S179.273696	222.0	15.21609
L6S240.273413	169.0	13.13302
L6S305.274155	238.0	16.65867
L6S219.274648	192.0	13.77359
L6S247.274815	216.0	13.62726
L6S231.274268	234.0	16.4496
L6S5.273369	193.0	13.81785
L6S93.275077	224.0	15.94867
L6S123.274816	167.0	12.53209
L6S150.273688	202.0	13.96811
L6S268.273715	213.0	15.57877
L6S161.274725	176.0	13.57934
L6S228.274539	212.0	13.84393
L6S286.275045	242.0	16.3049
L6S31.274336	190.0	12.83614
L6S251.274082	205.0	14.85787
L6S299.274187	207.0	14.36386
L6S158.274025	206.0	15.18244
L6S254.273309	177.0	12.46667
L6S316.274016	189.0	13.41595
L6S291.273634	202.0	14.70441
L6S246.273798	201.0	13.76789
L6S298.274005	197.0	14.33535
L2S322.274671	272.0	18.52504
L2S316.274480	697.0	47.13398
L3S91.274006	1354.0	76.1735
L3S123.274527	666.0	43.05036
L1S176.274621	144.0	15.614
L1S261.274799	451.0	30.05016
L2S75.274835	469.0	31.46417
L5S68.273324	421.0	28.6339
L5S36.273567	660.0	40.4925
L1S362.274650	382.0	23.94102
L1S360.273952	344.0	21.03895
L1S353.275012	410.0	28.63295
L1S315.273440	393.0	24.79266
L1S374.273604	384.0	24.59553
L1S333.274171	436.0	26.10157
L1S140.274872	342.0	21.85605
L1S352.275035	408.0	25.84067
L1S346.273710	423.0	26.18978
L1S341.274763	398.0	24.98329
L1S262.273236	433.0	29.6175
L1S255.274966	407.0	26.36274
L1S217.273917	238.0	15.73506
L1S225.273936	426.0	27.11448
L1S171.273375	381.0	24.4678
L1S172.273802	293.0	18.64528
L1S259.273813	402.0	24.79526
L1S368.274020	453.0	28.98912
L1S209.273658	399.0	23.72355
L1S133.274859	291.0	18.51853
L1S365.273336	499.0	31.16715
L1S152.274042	378.0	23.18276
L1S285.274434	451.0	27.2474
L1S331.274029	414.0	25.46307
L1S324.274332	338.0	20.89945
L1S332.273671	409.0	24.71532
L1S220.273571	448.0	27.09392
L1S162.273721	398.0	25.91349
L1S348.273330	390.0	25.04834
L1S301.274634	436.0	26.76911
L1S299.274893	386.0	23.63705
L1S146.273215	386.0	22.86457
L1S307.274201	338.0	22.26177
L1S139.274985	384.0	24.28588
L1S356.274526	364.0	24.0647
L1S136.273951	319.0	18.89605
L1S216.273394	384.0	23.5448
L1S161.273299	400.0	24.02354
L1S306.274278	380.0	24.92583
L1S242.273860	402.0	25.46691
L1S164.274254	369.0	23.43918
L1S279.274262	344.0	25.00384
L1S249.273545	431.0	26.38295
L1S295.274567	414.0	25.42933
L1S342.273734	411.0	25.91585
L1S291.274814	435.0	25.91787
L1S208.274741	391.0	23.87969
L1S250.273986	421.0	26.59012
L1S345.274745	382.0	25.31211
L1S240.274975	430.0	26.3244
L1S157.273481	345.0	21.29504
L1S276.273690	401.0	26.48853
L1S243.274281	397.0	24.60092
L1S323.274552	421.0	25.30243
L1S180.274231	286.0	16.96657
L1S361.274485	339.0	21.35242
L1S280.274513	316.0	24.41399
L1S292.273647	387.0	23.01694
L1S218.273993	393.0	24.31569
L1S330.274950	419.0	25.1628
L1S173.274765	363.0	21.63531
L1S145.275016	428.0	26.72773
L1S294.273585	404.0	24.89146
L1S350.274305	419.0	26.08395
L1S263.274428	457.0	29.56972
L1S244.274295	385.0	22.71753
L1S151.274520	285.0	21.44601
L2S87.273805	404.0	25.65598
L2S30.274665	312.0	21.72454
L2S89.274561	350.0	22.14588
L2S34.274160	427.0	27.08236
L2S38.274986	401.0	27.65719
L2S72.274803	362.0	24.10874
L2S9.274120	433.0	27.36471
L2S7.274964	420.0	24.90402
L2S62.274700	412.0	25.72741
L2S8.274367	380.0	24.68871
L2S23.275132	368.0	25.17705
L1S286.274014	439.0	28.51089
L2S94.274742	380.0	24.89069
L2S56.274152	386.0	24.12318
L2S14.274730	410.0	26.35814
L2S3.273423	427.0	27.54474
L2S86.274853	402.0	24.68337
L2S18.274071	409.0	27.0671
L1S349.273679	406.0	25.7956
L2S44.274128	399.0	25.03186
L2S67.274224	378.0	24.55522
L1S155.274457	352.0	20.82804
L1S158.274569	369.0	22.85104
L1S194.274523	425.0	23.9498
L1S204.274607	371.0	23.99917
L2S47.273331	426.0	27.3418
L2S92.273461	390.0	25.91462
L2S76.273540	488.0	30.73158
L2S45.274136	388.0	24.78908
L2S88.273522	356.0	23.18737
L2S40.274521	505.0	33.06197
L2S36.274819	381.0	24.87036
L2S48.274848	347.0	22.60118
L1S35.274335	358.0	19.53612
L1S270.273598	385.0	25.75057
L1S106.275162	349.0	20.82747
L1S60.274493	395.0	22.31489
L3S114.275079	575.0	36.61001
L2S356.273913	230.0	15.54623
L5S71.274715	415.0	29.09541
L1S245.274903	358.0	23.0097
L1S359.274297	340.0	20.03648
L1S56.273967	325.0	20.22358
L1S69.274960	296.0	18.97483
L1S247.273479	407.0	25.08441
L1S52.273539	356.0	21.9362
L1S340.274616	392.0	23.23179
L1S127.274374	333.0	18.03651
L1S115.274581	378.0	20.598
L1S42.273626	341.0	19.57299
L1S49.273695	354.0	20.78657
L5S10.274698	679.0	42.45231
L2S300.273787	589.0	41.06694
L3S31.274494	489.0	32.94556
L3S265.274161	832.0	53.82515
L3S85.273577	901.0	59.18974
L3S30.275014	909.0	57.05752
L3S37.274411	655.0	41.03836
L3S70.273663	668.0	45.0129
L3S178.273318	459.0	29.02883
L3S16.274675	390.0	28.34048
L3S299.273334	497.0	34.5244
L3S353.274398	730.0	48.98771
L3S294.274003	621.0	39.76594
L3S36.274919	381.0	28.2028
L3S115.273668	403.0	32.21998
L3S78.273256	506.0	35.94963
L4S98.273763	259.0	18.72328
L4S262.273472	380.0	25.83494
L5S56.273220	287.0	20.39945
L5S44.273594	366.0	27.242
L5S77.273532	202.0	17.18173
L1S3.273687	238.0	13.50565
L1S165.274417	338.0	23.86156
L1S369.274936	543.0	33.97865
L1S109.273718	332.0	20.86406
L1S72.274363	376.0	20.49446
L1S16.274184	265.0	16.74512
L1S2.274869	213.0	12.43429
L1S84.274271	408.0	25.06405
L1S124.274955	304.0	19.69573
L3S74.273574	688.0	43.06788
L1S269.274498	404.0	25.24427
L1S282.273542	476.0	31.80057
L1S344.274360	422.0	26.79311
L6S273.274406	303.0	20.37907
L1S20.274555	272.0	17.586
L1S12.273922	275.0	15.98976
L1S10.274330	282.0	16.34167
L1S33.274904	306.0	16.20332
L1S38.273790	341.0	18.9973
L3S242.273831	249.0	14.78841
L2S343.273349	190.0	13.99985
L3S228.274409	150.0	11.98458
L3S92.274111	237.0	15.35293
L1S181.274221	340.0	22.62917
L1S73.274502	324.0	18.53286
L1S120.274954	332.0	19.24958
L1S177.273454	394.0	24.7097
L1S375.275063	392.0	23.77959
L1S347.273632	481.0	33.47526
L1S67.273723	325.0	19.91147
L1S47.273623	310.0	18.06044
L1S63.274199	306.0	18.74795
L1S241.273649	502.0	32.14726
L1S272.274746	272.0	21.96313
L1S39.273758	325.0	20.27366
L1S17.274647	288.0	17.60029
L1S256.274285	372.0	24.06135
L1S358.273815	400.0	23.48549
L1S11.274949	264.0	15.46295
L1S40.273512	351.0	19.26779
L1S41.273743	362.0	20.53111
L1S50.274303	336.0	20.65026
L1S28.273497	288.0	16.61292
L1S25.273273	250.0	16.27384
L1S343.274134	428.0	25.65299
L1S357.274041	397.0	25.6502
L1S201.273866	355.0	22.12236
L1S370.274873	373.0	28.28323
L1S383.274632	444.0	26.56055
L1S75.273762	367.0	20.90523
L1S238.274649	403.0	23.0151
L1S9.274892	271.0	15.69271
L1S316.275138	411.0	25.1974
L1S153.275061	338.0	26.11114
L6S329.274368	356.0	22.41077
L3S221.274779	412.0	26.62036
L1S43.274004	370.0	20.478
L1S58.275015	341.0	20.12839
L3S73.274257	93.0	9.86062
L1S71.275087	325.0	17.43103
L1S112.274528	349.0	19.9428
L1S14.273420	285.0	17.21839
L1S123.274118	381.0	21.41924
L1S99.273974	338.0	19.97363
L1S150.274261	411.0	27.88767
L3S378.275089	389.0	25.43942
L3S55.273293	402.0	32.80568
L2S71.274066	292.0	19.6412
L1S22.273337	264.0	15.1161
L1S91.273638	318.0	18.63819
L1S29.274586	266.0	16.66789
L1S36.273590	306.0	16.93025
L1S86.273417	319.0	19.60937
L1S76.274250	348.0	20.19489
L1S93.274999	313.0	18.79256
L1S81.275041	292.0	17.81935
L2S59.273382	376.0	23.51591
L3S208.274600	328.0	21.29482
L3S230.273889	141.0	11.0336
