OTU	Test-Statistic	P	FDR_P	Bonferroni_P	UBERON:saliva_mean	UBERON:sebum_mean	UBERON:feces_mean	taxonomy
4337868	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__;g__;s__
316061	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium;s__yanoikuyae
238644	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__
1122596	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__;s__
655278	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__;g__;s__
882769	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__
535429	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__;s__
206752	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__;s__
579010	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae;g__;s__
1929983	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__
332168	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__
131660	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__delbrueckii
992510	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__
4478276	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__
699950	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium;s__
111304	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__
1105039	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__DA101;s__
697711	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__
542446	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__MLE1-12;f__;g__;s__
271352	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__
4296677	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__;s__
552156	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Sporocytophaga;s__
100208	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__;s__
593138	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Gracilibacteraceae;g__;s__
556657	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__;s__
4469416	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__;s__
1111776	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__MBA08;f__;g__;s__
313004	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__DA101;s__
355954	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Pirellula;s__
349024	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__
4456499	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__;g__;s__
4343658	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__;s__
1133891	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__
214116	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
4296771	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
335380	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__;g__;s__
151594	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Tissierella_Soehngenia;s__
3590653	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Nocardioides;s__
130535	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cyclobacteriaceae;g__Rhodonellum;s__psychrophilum
1144726	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Gracilibacillus;s__dipsosauri
181432	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella;s__
564981	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Yaniellaceae;g__Auritibacter;s__ignavus
545997	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__;s__
564243	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__;g__;s__
2214203	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__;g__;s__
1961388	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Isosphaeraceae;g__;s__
818605	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__;g__;s__
501584	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Pseudonocardia;s__
139727	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Skermanella;s__
4371512	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__;s__
361233	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__
119515	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__;s__
4480850	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Trueperaceae;g__B-42;s__
288040	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina;s__
1033345	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella];s__
1634031	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__;s__
4389013	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__;s__
811179	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Lysinibacillus;s__boronitolerans
4382831	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__;s__
1121753	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__[Clostridium];s__bifermentans
527415	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Diaphorobacter;s__
4460976	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Thiobacterales;f__;g__;s__
363617	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__;s__
833659	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__
1134145	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Agrococcus;s__jenensis
1138930	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Skermanella;s__
112329	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium;s__bovis
333364	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Propionicimonas;s__
1560948	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae;g__TG5;s__
4397600	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__;s__
1127515	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__;s__
648854	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__;s__
73591	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__;s__
30701	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces;s__
975056	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__;s__
313321	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__;s__
4428390	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__HTCC2188;g__HTCC;s__
215575	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__;g__;s__
1009307	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__
3601211	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__;s__
385895	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Anaerococcus;s__
242006	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__
9819	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia;s__toletana
430691	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Anaerococcus;s__
4348768	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__;g__;s__
365174	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus;s__
4392251	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Pseudanabaena;s__galeata
348666	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__;s__
338231	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Planctomyces;s__
4455894	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__;s__
4448724	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
1124123	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Solirubrobacter;s__
583245	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas;s__
174033	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
882333	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__;s__
580539	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__
1133377	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__WD2101;f__;g__;s__
4423990	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Planctomycetes;c__;o__;f__;g__;s__
512811	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__
2606073	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__;s__
748564	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Ureibacillus;s__
4455618	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Chryseobacterium;s__
112746	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Cyanobacteria;c__ML635J-21;o__;f__;g__;s__
86032	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__;s__
539432	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Allochromatium;s__
654742	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Kaistobacter;s__
258187	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus;s__
262556	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
511866	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__;s__
4323156	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter;s__
4466549	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus;s__
143832	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__;g__;s__
1021233	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__PAUC26f;g__;s__
612484	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Flectobacillus;s__
223056	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Caloramator;s__
70607	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__;g__;s__
33872	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__[Amoebophilaceae];g__Candidatus Amoebophilus;s__
1115106	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__
789313	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__WD2101;f__;g__;s__
4318693	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Exiguobacteraceae];g__Exiguobacterium;s__
740323	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__;s__
2963421	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
4374196	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Sediminibacterium;s__
2880504	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Niabella;s__
131444	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__;g__;s__
227239	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__;s__
309279	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__;s__
4436393	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Leadbetterella;s__
211222	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__;s__
327765	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__
31902	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Bibersteinia;s__
98457	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__
516366	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__;s__
1134607	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Azospirillum;s__
512897	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__;s__
305211	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__
168068	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
293910	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__;s__
828254	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__;s__
4360867	3.05002911477	0.217617888895	0.336317599169	1.0	0.0	0.003125	0.0	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__
