	observed_species	PD_whole_tree
L1S126.274219	470.0	37.9524
L1S34.274509	471.0	34.41569
L1S110.274759	559.0	44.41175
L1S123.274118	482.0	38.53134
L1S49.273695	511.0	38.3476
L1S51.274027	404.0	33.47325
L1S97.274918	490.0	42.29474
L1S169.274242	535.0	51.92664
L1S20.274555	354.0	28.57857
L1S162.273721	511.0	45.36029
L1S90.273946	538.0	41.41045
L1S4.273385	319.0	24.17007
L1S65.274694	492.0	35.41732
L1S151.274520	368.0	41.21284
L1S88.273651	408.0	35.35773
L1S3.273687	297.0	20.17754
L1S24.274100	323.0	28.47045
L1S108.274826	479.0	41.00129
L1S10.274330	391.0	27.95803
L1S93.274999	383.0	30.9098
L1S58.275015	482.0	34.20349
L1S27.273969	397.0	31.09113
L1S174.274640	508.0	43.87486
L1S79.273707	463.0	41.71802
L1S18.273422	348.0	26.7001
L1S6.274392	364.0	25.75018
L1S26.274537	387.0	29.89456
L1S47.273623	417.0	36.65683
L1S184.273919	479.0	40.37847
L1S99.273974	410.0	32.06616
L1S102.273491	564.0	46.29951
L1S163.274658	533.0	42.10128
L1S182.274506	460.0	37.82739
L1S301.274634	590.0	46.75494
L1S21.274476	384.0	28.13536
L1S5.274234	392.0	28.3229
L1S17.274647	383.0	30.74486
L1S183.274343	538.0	43.39159
L1S127.274374	413.0	30.50395
L1S111.274126	441.0	32.74563
L1S92.274475	507.0	43.03507
L1S63.274199	434.0	32.68673
L1S94.274719	515.0	38.93183
L1S16.274184	385.0	30.17051
L1S9.274892	377.0	26.86381
L1S379.273907	453.0	44.21944
L1S59.275053	461.0	37.08988
L1S333.274171	554.0	43.69201
L1S106.275162	434.0	35.04343
L1S104.274727	492.0	39.91454
L1S125.273208	440.0	37.0968
L1S67.273723	438.0	34.92125
L1S107.274626	474.0	39.66511
L1S234.275117	574.0	45.73285
L1S78.274362	399.0	29.99497
L1S87.273667	439.0	31.7485
L1S22.273337	388.0	28.49654
L1S69.274960	364.0	29.55007
L1S68.275111	469.0	34.76188
L1S105.273315	455.0	38.85276
L1S156.274463	597.0	50.47347
L1S29.274586	334.0	27.33694
L1S235.273608	553.0	44.06235
L1S300.274656	510.0	40.0297
L1S159.273766	575.0	46.29233
L1S370.274873	417.0	43.12475
L1S167.275065	522.0	45.28947
L1S115.274581	505.0	37.26111
L1S302.273303	535.0	42.92943
L1S46.275163	576.0	44.40928
L1S52.273539	449.0	37.63976
L1S247.273479	533.0	43.57588
L1S11.274949	373.0	29.4926
L1S12.273922	359.0	24.89078
L1S170.274450	555.0	43.80595
L1S91.273638	406.0	30.82013
L1S80.274164	463.0	36.94631
L1S179.273902	553.0	47.42192
L1S245.274903	511.0	42.49492
L1S165.274417	463.0	47.70655
L1S185.273473	527.0	42.98785
L1S109.273718	450.0	34.27684
L1S250.273986	573.0	48.96699
L1S232.273216	605.0	46.17795
L1S248.273910	637.0	53.61875
L1S66.273306	438.0	34.47822
L1S50.274303	428.0	34.92581
L1S101.274587	488.0	39.49785
L1S132.274000	475.0	35.43178
L1S153.275061	452.0	46.31197
L1S249.273545	599.0	47.30563
L1S375.275063	471.0	40.14259
L1S175.274934	616.0	54.82465
L1S236.274787	578.0	44.08444
L1S53.273606	439.0	35.02563
L1S353.275012	504.0	48.36678
L1S33.274904	435.0	27.41929
L1S100.274845	450.0	33.12219
L1S120.274954	459.0	34.95586
L1S161.273299	484.0	41.88617
L1S55.273531	446.0	32.74756
L1S337.273287	522.0	44.6104
L1S252.274163	538.0	47.23848
L1S380.274329	552.0	43.97629
L1S210.274468	474.0	39.2566
L1S158.274569	495.0	41.02028
L1S60.274493	550.0	40.22829
L1S48.274804	513.0	38.86751
L1S86.273417	417.0	34.93734
L1S83.274077	516.0	37.13841
L1S381.274884	498.0	40.3471
L1S382.274559	488.0	39.10168
L1S330.274950	500.0	40.34587
L1S226.273455	624.0	48.11474
L1S74.274032	402.0	32.02405
L1S61.273389	543.0	38.09519
L1S164.274254	497.0	42.8862
L1S355.273704	531.0	47.18912
L1S152.274042	538.0	42.568
L1S57.275149	526.0	34.23441
L1S317.273874	581.0	54.54506
L1S64.274666	452.0	33.07327
L1S131.274927	459.0	35.71507
L1S157.273481	491.0	40.06591
L1S251.274516	554.0	44.92291
L2S84.273312	508.0	52.15201
L1S166.274223	584.0	48.04089
L1S240.274975	571.0	47.31529
L2S15.274449	541.0	47.04385
L1S122.273565	536.0	36.54863
L1S129.274829	513.0	32.9153
L1S45.273912	491.0	35.10339
L1S352.275035	560.0	42.68739
L2S43.273410	525.0	51.61759
L2S1.273670	484.0	43.1509
L2S9.274120	492.0	43.47529
L2S21.274770	435.0	41.64397
L2S19.275049	520.0	47.64848
L2S6.273637	555.0	47.28468
L2S69.274304	502.0	44.27375
L2S29.273464	491.0	46.82617
L2S36.274819	458.0	43.84511
L5S77.273532	243.0	29.94213
L2S49.273493	565.0	48.34326
L2S55.273237	538.0	45.25368
L2S88.273522	431.0	38.14134
L6S329.274368	434.0	37.22999
L3S174.275039	577.0	56.50853
L3S197.273809	844.0	87.14317
L3S370.274487	1287.0	116.12842
L4S173.273443	680.0	74.0816
L5S41.273752	781.0	79.21379
L1S121.275017	466.0	32.50238
L1S191.273263	602.0	45.86361
L1S194.274523	617.0	46.59819
L1S371.275038	481.0	38.7183
L1S38.273790	465.0	33.73419
L1S287.274018	636.0	50.87951
L1S203.273731	575.0	46.90779
L1S343.274134	595.0	46.89998
L1S208.274741	591.0	45.112
L1S281.274883	584.0	44.05879
L1S357.274041	489.0	41.84103
L1S366.274312	597.0	48.47731
L1S361.274485	453.0	39.48557
L1S358.273815	507.0	39.66564
L1S360.273952	412.0	36.32637
L1S73.274502	413.0	31.23802
L1S2.274869	316.0	19.6472
L1S340.274616	479.0	37.36791
L1S362.274650	513.0	40.66709
L1S306.274278	483.0	39.6209
L1S54.273348	448.0	31.24259
L1S351.274053	505.0	41.11053
L1S147.273683	588.0	51.19499
L1S35.274335	522.0	37.05607
L1S299.274893	534.0	42.47113
L1S207.274287	563.0	44.01718
L1S257.273377	547.0	42.95243
L1S193.275122	592.0	46.19416
L1S307.274201	455.0	40.74853
L1S367.274179	566.0	44.39312
L1S72.274363	476.0	37.01112
L1S316.275138	546.0	44.35445
L1S187.274092	555.0	43.43696
L1S332.273671	540.0	46.02655
L1S137.274284	562.0	43.49732
L1S341.274763	489.0	39.39172
L1S201.273866	483.0	42.15798
L1S40.273512	476.0	33.32529
L1S325.273290	688.0	54.42736
L1S189.273436	627.0	47.81869
L1S345.274745	558.0	49.2785
L1S286.274014	598.0	50.9112
L1S324.274332	457.0	35.65972
L1S320.274114	495.0	38.98731
L1S349.273679	546.0	45.27918
L1S141.275086	447.0	33.3754
L1S305.273508	565.0	42.23528
L1S197.274086	485.0	37.78368
L1S130.275078	429.0	32.75694
L1S133.274859	425.0	28.939
L1S155.274457	501.0	39.23568
L1S335.273841	570.0	45.45611
L1S356.274526	440.0	39.30346
L1S238.274649	533.0	42.79138
L1S304.273937	505.0	42.62875
L1S329.274894	540.0	52.22474
L1S344.274360	595.0	48.04129
L1S216.273394	506.0	41.27248
L1S212.274379	608.0	53.61215
L1S85.273291	507.0	40.54954
L1S350.274305	535.0	43.04398
L1S309.274009	576.0	53.15805
L1S218.273993	520.0	41.78051
L1S77.274342	436.0	30.64188
L1S205.274565	512.0	43.97335
L1S196.273245	565.0	47.06078
L1S228.273894	558.0	48.40442
L2S368.273859	921.0	92.49944
L2S284.273757	841.0	80.40141
L2S256.273735	744.0	68.37028
L2S186.274629	1235.0	114.41068
L2S16.273836	681.0	61.83408
L2S39.273828	599.0	51.66258
L3S66.274080	636.0	65.84092
L3S276.273304	771.0	71.79135
L3S234.274466	759.0	79.65738
L3S194.273246	1073.0	104.1158
L3S329.273677	700.0	75.14671
L3S271.274414	924.0	91.78837
L2S132.274707	832.0	79.42007
L4S210.274611	119.0	19.83973
L2S303.274444	499.0	53.6889
L3S186.273799	738.0	74.58621
L3S25.273932	905.0	87.35033
L4S271.273427	1146.0	107.50532
L1S268.273415	606.0	46.58698
L2S236.274123	776.0	75.90956
L2S328.273471	579.0	60.08534
L2S360.274294	810.0	82.82186
L2S34.274160	527.0	47.23353
L2S237.274453	533.0	46.71141
L2S63.274401	483.0	43.60217
L2S8.274367	470.0	42.93438
L2S354.273307	587.0	58.55849
L2S234.274132	720.0	72.81523
L2S337.274370	727.0	73.92462
L2S2.274088	667.0	60.43066
L2S62.274700	506.0	44.07108
L2S118.274673	1025.0	100.37119
L2S64.273911	464.0	50.37403
L2S316.274480	787.0	73.59786
L2S342.274987	453.0	44.24547
L2S33.275034	480.0	43.701
L2S32.273780	422.0	39.68793
L2S7.274964	522.0	44.39141
L2S238.273484	509.0	46.89831
L3S46.274636	1010.0	103.42191
L3S262.273446	1202.0	109.66134
L3S300.273751	643.0	63.23322
L3S202.273630	906.0	86.39052
L3S129.273749	1018.0	92.22645
L4S215.274341	853.0	77.61715
L3S33.274947	523.0	53.30664
L3S1.273524	676.0	67.8771
L3S6.273359	1007.0	95.52239
L3S158.274547	508.0	48.23857
L3S31.274494	548.0	56.27236
L4S286.274055	463.0	54.84064
L3S48.274240	897.0	88.85061
L3S74.273574	764.0	71.31888
L3S68.273881	1046.0	99.13414
L3S53.274325	831.0	85.02545
L3S75.274350	916.0	88.69862
L3S344.273768	1084.0	107.24852
L3S91.274006	1394.0	129.82131
L3S70.273663	764.0	80.18879
L3S77.274010	1058.0	99.98257
L3S240.274358	1133.0	103.28084
L4S262.273472	456.0	48.88508
L3S132.274081	702.0	74.34001
L3S104.275116	653.0	69.96109
L3S30.275014	955.0	97.16235
L3S124.274610	912.0	91.53894
L3S26.274478	873.0	87.97584
L3S45.273511	521.0	54.10204
L3S97.274612	582.0	59.42076
L3S86.273843	800.0	77.7315
L3S270.273616	1083.0	98.72492
L3S138.273557	877.0	90.92133
L3S7.274047	514.0	55.83158
L3S337.273573	846.0	92.37301
L4S111.275082	290.0	26.05768
L3S87.273786	709.0	70.45511
L3S50.274760	577.0	60.59789
L3S35.273737	776.0	78.17932
L3S67.274901	428.0	54.81296
L3S123.274527	698.0	73.10873
L3S146.273982	528.0	49.37264
L3S226.273218	740.0	80.25728
L4S115.273837	474.0	52.00551
L3S47.273901	514.0	53.43862
L3S188.274637	198.0	27.62928
L3S216.273425	764.0	73.34781
L3S100.274551	696.0	70.8282
L3S22.273645	821.0	85.49486
L3S114.275079	617.0	59.26182
L4S230.274429	505.0	50.19254
L3S313.273897	768.0	75.34009
L3S147.273399	645.0	69.64917
L3S110.273905	1411.0	120.91968
L3S258.274589	780.0	85.29258
L3S52.274474	393.0	39.95439
L3S24.273327	1127.0	103.65743
L3S269.273747	1146.0	108.00216
L3S365.273520	1255.0	117.29688
L3S190.275105	287.0	29.15601
L3S367.274191	1201.0	110.31462
L3S69.274596	920.0	90.50288
L3S375.273759	529.0	48.03988
L4S145.273686	518.0	55.79751
L4S149.274438	588.0	58.56849
L4S158.274062	716.0	70.65578
L4S285.274217	591.0	57.69188
L4S254.275097	511.0	52.47512
L4S86.274094	422.0	39.9534
L4S251.274384	481.0	45.3564
L5S10.274698	750.0	70.82821
L5S38.274369	271.0	32.29743
L5S36.273567	731.0	68.65834
L5S68.273324	485.0	47.76852
L5S56.273220	363.0	31.38524
L5S2.274239	607.0	55.86377
L5S4.274319	727.0	79.42397
L5S50.274792	840.0	80.47492
L5S20.274997	726.0	74.78478
L6S226.273830	292.0	27.32372
L6S324.274356	237.0	23.61535
L6S277.275113	319.0	32.48616
L6S71.274352	326.0	28.38447
L1S319.274696	586.0	44.03349
L3S125.274039	486.0	49.01684
L2S363.274385	451.0	45.06306
L2S379.273801	454.0	40.9446
L2S138.274982	849.0	76.27746
L2S131.273525	824.0	71.7083
L2S305.273862	644.0	66.8594
L2S272.273569	741.0	74.21062
L3S260.273239	1076.0	111.3342
L3S360.273388	1270.0	117.9158
L3S255.275160	1326.0	119.485
L3S238.274469	894.0	82.68832
L3S369.274712	1059.0	98.72423
L3S239.273231	1387.0	122.31562
L3S237.273438	742.0	60.49538
L3S327.273232	1159.0	111.02441
L3S10.273800	500.0	57.35699
L3S37.274411	776.0	78.88797
L3S59.274758	541.0	59.69245
L3S353.274398	805.0	81.91028
L3S243.273595	1070.0	101.76176
L3S251.275013	1255.0	110.81265
L3S241.273682	861.0	82.81809
L3S15.274504	1094.0	108.61882
L3S305.273611	1148.0	106.71132
L4S131.275135	390.0	31.12376
L3S248.275152	1061.0	96.43375
L3S281.274580	592.0	51.83012
L3S266.273363	889.0	90.04718
L3S170.275172	1115.0	102.74764
L4S221.275124	532.0	57.13148
L3S58.274070	610.0	66.73141
L2S204.274422	952.0	97.99936
L3S163.274157	727.0	78.61808
L3S78.273256	599.0	59.73816
L3S244.275007	677.0	66.25238
L3S85.273577	967.0	97.99512
L3S21.274013	758.0	76.21118
L3S79.274670	917.0	90.02327
L3S350.273502	882.0	86.47964
L4S140.274194	446.0	46.55949
L3S218.274045	588.0	65.85317
L3S71.274456	580.0	55.77842
L3S346.274824	1705.0	149.05713
L4S76.274075	447.0	39.31248
L4S212.274802	96.0	14.44158
L5S48.274836	976.0	88.53283
L5S75.274979	988.0	96.86173
L5S46.273584	1050.0	93.74374
L5S28.275043	600.0	58.1084
L5S59.275070	634.0	67.65544
L2S78.274519	490.0	43.61943
L2S139.273865	1046.0	100.84623
L3S212.274307	725.0	65.55034
L3S136.273338	1132.0	108.88323
L3S55.273293	483.0	52.96163
L1S198.273806	635.0	53.40546
L1S178.275068	669.0	60.29211
L1S308.274545	452.0	35.48722
L1S134.274174	443.0	34.62551
L1S264.273320	685.0	57.86426
L1S239.274267	555.0	52.68984
L1S222.274663	638.0	57.8184
L2S20.274098	525.0	52.9293
L2S83.274705	516.0	45.32412
L2S61.274821	438.0	38.87311
L6S330.274280	445.0	38.39635
L2S332.275144	313.0	31.49493
L3S201.274718	704.0	74.34827
L4S136.274563	830.0	80.82433
L5S123.274431	314.0	30.41616
L6S11.274258	289.0	26.82582
L5S209.275148	248.0	23.76106
L5S231.274138	301.0	27.95688
L6S194.274026	248.0	23.98559
L6S271.274880	342.0	29.84303
L6S201.274222	276.0	24.80052
L6S66.273601	247.0	26.66689
L6S14.273416	300.0	27.90722
L6S110.273652	303.0	29.18379
L6S69.273589	332.0	30.33076
L6S253.274978	284.0	27.0831
L2S353.273499	572.0	60.44315
L3S93.274969	1020.0	100.49759
L3S290.274166	1414.0	128.54026
L3S153.274227	769.0	77.12409
L3S326.274165	1010.0	95.00162
L3S340.273643	1333.0	126.20763
L3S328.273207	1047.0	101.90152
L5S45.273650	591.0	62.45805
L3S82.274800	638.0	68.51962
L3S199.274970	851.0	84.88904
L3S135.273792	896.0	90.58143
L5S53.273832	400.0	37.03871
L5S42.274688	782.0	73.9652
L5S29.274822	590.0	57.98815
L6S174.273222	346.0	33.55101
L6S250.274033	248.0	21.86994
L6S305.274155	319.0	31.1987
L6S301.273255	306.0	29.09276
L6S124.274996	310.0	29.34014
L1S195.273591	521.0	53.78174
L1S145.275016	589.0	48.43117
L1S138.273308	453.0	38.79794
L1S176.274621	266.0	33.70925
L1S241.273649	683.0	59.85201
L1S149.274022	618.0	51.29964
L1S282.273542	575.0	55.76486
L1S258.273240	599.0	55.588
L1S140.274872	467.0	36.15271
L1S253.274249	581.0	50.78097
L1S225.273936	569.0	47.49008
L1S23.273699	518.0	42.14676
L1S154.274659	534.0	40.70612
L1S188.273373	617.0	47.11205
L1S327.275047	522.0	43.91791
L1S267.273765	534.0	44.24626
L1S263.274428	618.0	50.74766
L1S364.275003	542.0	46.87811
L1S221.274942	545.0	46.95433
L1S41.273743	491.0	34.78043
L1S84.274271	525.0	40.96962
L1S186.274486	529.0	40.6523
L1S310.274766	549.0	45.17835
L1S323.274552	536.0	41.42576
L1S42.273626	441.0	35.63682
L1S136.273951	460.0	31.3369
L1S260.273552	584.0	46.10446
L1S204.274607	499.0	44.0697
L1S206.273247	536.0	40.27934
L1S224.273764	564.0	43.98325
L2S95.273958	418.0	47.3927
L2S75.274835	492.0	49.99154
L2S17.274246	648.0	61.90945
L2S40.274521	520.0	51.48477
L2S10.274052	432.0	46.46554
L2S259.274404	522.0	54.61394
L2S25.273926	598.0	57.13802
L2S326.273858	696.0	65.27358
L2S5.274932	494.0	46.75075
L1S229.273973	501.0	42.60863
L2S31.273258	569.0	55.57808
L2S70.275150	535.0	46.2871
L2S235.274188	677.0	63.74879
L2S76.273540	536.0	48.04564
L2S26.274870	484.0	46.98864
L2S13.273885	509.0	48.91103
L2S41.274536	454.0	40.00899
L2S92.273461	443.0	40.88614
L2S38.274986	475.0	44.92585
L3S378.275089	491.0	40.31828
L3S247.275021	712.0	73.8937
L3S106.273821	464.0	51.29764
L3S225.273214	640.0	66.6659
L3S161.274570	699.0	70.64423
L4S49.274247	631.0	63.76615
L3S101.274440	420.0	44.737
L3S178.273318	493.0	53.25779
L3S317.275044	1222.0	112.41535
L3S20.273965	734.0	68.71311
L2S340.274757	403.0	41.73008
L3S268.274253	844.0	84.21933
L3S183.274470	330.0	35.91102
L3S176.274244	854.0	83.39778
L3S211.274300	830.0	84.42548
L3S224.273298	602.0	61.38909
L3S359.274266	795.0	81.83041
L3S28.273673	453.0	44.9652
L3S105.274624	470.0	49.18301
L3S171.273672	739.0	70.93446
L3S315.274251	1331.0	115.65071
L3S154.273991	905.0	86.02106
L3S179.273459	836.0	82.07322
L3S380.273732	406.0	37.25417
L3S102.274464	580.0	57.56979
L3S103.274212	673.0	64.89883
L3S294.274003	689.0	73.3431
L4S21.273906	490.0	47.06151
L4S79.274410	324.0	30.60419
L4S59.274899	795.0	82.51555
L5S44.273594	418.0	49.82398
L5S6.273344	598.0	60.69445
L5S67.273692	539.0	57.57813
L5S69.275146	537.0	55.65938
L5S71.274715	471.0	49.81686
L5S3.273474	546.0	58.47353
L5S23.273661	1002.0	92.08199
L5S62.273259	726.0	68.85262
L5S24.273729	845.0	87.19111
L5S15.275104	554.0	60.35091
L5S40.274491	449.0	40.21162
L5S267.274403	275.0	28.6359
L5S232.273371	316.0	26.33084
L5S179.273956	305.0	27.68122
L6S188.273480	329.0	33.65791
L6S268.273715	311.0	30.6191
L1S190.273282	559.0	42.21688
L1S266.275167	592.0	45.64628
L1S331.274029	521.0	42.52575
L1S243.274281	522.0	43.40076
L1S275.275069	512.0	43.02072
L1S311.273978	568.0	46.45193
L1S223.274322	595.0	47.58912
L1S334.273724	305.0	29.97083
L1S62.273992	502.0	33.64829
L2S67.274224	449.0	39.57644
L2S52.274510	482.0	45.88835
L2S24.274902	464.0	40.63634
L2S14.274730	484.0	45.05379
L2S86.274853	424.0	40.20257
L2S47.273331	507.0	44.26042
L2S50.274129	479.0	43.43157
L2S3.273423	494.0	45.48875
L2S87.273805	461.0	43.07906
L2S56.274152	448.0	41.54892
L2S73.273400	476.0	41.58778
L2S42.274282	525.0	46.69963
L2S53.274744	515.0	45.77629
L2S12.274348	486.0	43.58059
L2S23.275132	449.0	42.02847
L2S51.274458	418.0	40.29216
L2S18.274071	489.0	44.03228
L2S71.274066	305.0	29.28228
L2S60.273730	465.0	41.00022
L2S45.274136	442.0	40.67955
L2S94.274742	447.0	39.1957
L2S89.274561	438.0	40.06454
L2S90.274515	432.0	38.67882
L2S54.273803	423.0	38.66195
L2S66.273772	513.0	43.47252
L2S93.273568	405.0	36.70141
L2S81.274524	535.0	47.38505
L2S22.274974	421.0	38.62702
L2S72.274803	399.0	35.80035
L2S59.273382	438.0	40.12064
L2S48.274848	376.0	34.86094
L2S35.274125	426.0	41.54866
L2S44.274128	469.0	42.87147
L2S91.275128	486.0	41.42214
L2S11.274220	508.0	47.18919
L2S30.274665	364.0	37.22323
L2S82.273335	516.0	44.55159
L6S331.273351	423.0	37.63369
L6S273.274406	295.0	28.4253
L3S134.273989	780.0	79.75991
L5S66.274354	996.0	93.21888
L3S242.273831	267.0	22.46174
L2S322.274671	396.0	33.84695
L3S72.274855	185.0	22.13142
L1S95.273271	499.0	32.54465
L2S104.274260	311.0	31.58743
L2S240.273433	392.0	38.45674
L2S57.273720	319.0	32.7055
L2S251.274093	831.0	84.13975
L2S239.274925	435.0	40.72466
L3S3.273941	388.0	36.17694
L3S221.274779	446.0	43.21786
L3S42.273878	259.0	26.43017
L3S73.274257	135.0	11.15878
L3S40.273374	534.0	52.65521
L3S371.274594	575.0	54.64762
L3S11.273954	619.0	65.19422
L3S214.273976	501.0	40.99334
L3S162.274021	584.0	61.99792
L3S372.273269	871.0	81.32995
L3S88.274534	676.0	64.59926
L3S206.273644	357.0	38.87851
L3S208.274600	359.0	32.58699
L3S166.274215	573.0	59.44136
L3S259.274958	1080.0	98.31016
L3S215.274574	467.0	45.2606
L3S83.275072	968.0	91.64388
L3S200.273435	775.0	74.57512
L3S121.273310	452.0	46.78307
L3S137.274984	1052.0	91.83226
L3S117.273241	733.0	68.56112
L3S116.273403	669.0	68.20385
L3S203.274200	426.0	36.61727
L3S32.274479	707.0	75.31786
L3S265.274161	892.0	88.69157
L3S373.274144	675.0	64.08526
L3S377.274720	466.0	44.47703
L3S143.273485	518.0	54.3228
L3S299.273334	572.0	60.5889
L3S151.273776	477.0	47.12958
L3S357.275119	1238.0	114.25336
L4S211.273225	67.0	11.2831
L4S226.273510	461.0	51.64381
L5S118.275130	306.0	24.46439
L5S101.274598	270.0	23.23362
L5S191.274750	302.0	28.42875
L5S221.275037	260.0	23.92149
L5S228.275031	275.0	26.09986
L5S284.273662	230.0	21.50382
L5S230.273490	289.0	26.85615
L5S102.273274	333.0	30.72263
L5S278.274205	295.0	27.02456
L5S183.273581	282.0	24.79845
L5S255.273711	311.0	28.40644
L5S216.274553	266.0	24.99934
L5S202.274236	300.0	28.05611
L5S199.274732	308.0	27.75248
L5S129.274856	245.0	22.16164
L5S270.274817	248.0	24.51452
L5S222.274206	261.0	25.79798
L5S219.273501	293.0	26.07436
L5S175.275156	310.0	28.20447
L5S213.273391	243.0	23.1263
L5S271.275062	296.0	31.5491
L5S115.273434	268.0	22.8199
L5S119.273833	288.0	25.12092
L5S108.275060	275.0	26.11701
L5S211.273536	259.0	22.07468
L5S106.273887	300.0	27.38045
L5S142.274549	238.0	22.41594
L5S198.274344	298.0	25.8983
L5S110.273660	327.0	28.80162
L5S153.275023	277.0	23.62059
L5S195.274939	282.0	26.49149
L5S143.274865	330.0	30.05256
L5S236.273564	230.0	23.48195
L5S120.274957	297.0	27.82623
L5S220.275151	271.0	23.76506
L5S227.274935	271.0	23.95793
L5S186.274546	305.0	28.953
L5S274.274203	314.0	29.28122
L5S224.273452	323.0	29.30863
L5S208.274784	280.0	24.44118
L5S203.274721	302.0	26.98299
L5S172.273325	246.0	21.71783
L5S238.274364	293.0	27.62162
L5S160.274911	307.0	27.5744
L5S148.274067	277.0	24.63735
L5S107.275102	320.0	31.30652
L5S282.273570	312.0	26.89142
L5S174.273262	267.0	24.46457
L5S272.273948	290.0	27.35094
L5S251.274910	309.0	29.73666
L5S114.273527	362.0	32.93672
L5S249.274023	263.0	25.0693
L5S237.274854	226.0	22.12518
L5S109.273211	284.0	27.27965
L5S126.273920	306.0	28.49566
L5S205.275083	275.0	26.40961
L5S105.273323	315.0	29.1208
L5S229.274639	319.0	29.38412
L5S116.273963	249.0	21.25947
L5S117.273224	365.0	32.97177
L5S276.273586	279.0	28.30945
L5S113.274040	284.0	26.47377
L5S193.273620	293.0	24.60856
L5S182.273482	274.0	26.29466
L5S156.275159	253.0	23.88757
L5S253.274296	277.0	25.44667
L5S281.274838	322.0	29.01455
L5S241.274462	263.0	26.11492
L5S134.273543	295.0	28.46856
L5S171.274293	250.0	22.35656
L5S246.274941	291.0	29.85241
L5S97.274849	320.0	28.57022
L5S173.275171	275.0	24.02694
L5S250.274628	343.0	32.49124
L5S188.274655	282.0	25.41206
L5S170.273253	295.0	23.93758
L5S280.274891	293.0	27.04159
L5S100.274235	351.0	29.71528
L5S201.275166	313.0	26.15816
L5S200.273613	326.0	29.3664
L5S279.274796	251.0	25.17642
L5S128.274609	258.0	26.804
L5S139.273353	223.0	20.9219
L5S225.273717	280.0	25.86271
L5S154.273684	265.0	21.08715
L5S161.274783	288.0	24.53021
L5S265.274433	355.0	34.29798
L5S155.274860	246.0	21.75573
L5S169.274141	282.0	24.46369
L5S104.274492	289.0	27.56545
L5S210.274867	262.0	25.91365
L5S99.274143	313.0	28.92164
L5S147.274548	250.0	21.67893
L5S125.273487	311.0	27.04866
L5S233.273886	271.0	25.57209
L5S217.273689	294.0	25.51752
L5S149.274288	266.0	24.48211
L5S248.274270	312.0	30.9013
L5S163.274192	288.0	27.36165
L5S285.273261	226.0	21.91594
L5S111.274448	283.0	26.39986
L5S235.273935	273.0	24.9442
L5S151.273264	271.0	26.45173
L5S268.274423	271.0	27.55852
L5S273.274702	270.0	26.05707
L5S162.273467	268.0	24.97503
L5S261.274535	320.0	30.41045
L5S165.274606	308.0	27.72519
L5S112.274197	316.0	28.09003
L5S189.273748	305.0	27.38145
L5S132.275140	263.0	24.54932
L5S260.273300	320.0	30.4554
L5S168.274437	303.0	26.1874
L5S243.273979	284.0	27.48863
L5S286.275134	283.0	26.7399
L5S262.274832	305.0	30.13279
L5S180.273596	306.0	27.87568
L5S121.273442	346.0	30.80173
L5S178.273977	294.0	25.88386
L5S103.274416	338.0	30.06631
L5S181.273362	353.0	30.69241
L5S190.274768	283.0	23.45851
L5S185.274764	222.0	21.11353
L5S138.274920	259.0	24.96875
L5S157.274875	260.0	23.91946
L5S141.274945	251.0	24.47954
L5S122.274722	297.0	28.00204
L5S214.273676	284.0	25.4283
L5S264.274602	317.0	30.49147
L5S269.275004	310.0	31.01511
L5S242.274185	316.0	30.70137
L5S259.274424	311.0	27.16611
L5S234.275046	251.0	24.38687
L5S223.273857	300.0	27.96778
L5S218.274771	294.0	25.39555
L5S244.273872	272.0	27.63251
L5S124.273839	314.0	29.13584
L5S98.274127	368.0	32.52904
L5S140.274906	231.0	20.43765
L5S167.274858	285.0	23.82054
L5S164.274331	274.0	24.25344
L5S257.274057	304.0	28.79932
L5S176.273518	310.0	27.46116
L5S152.274186	250.0	21.93381
L5S263.273229	309.0	30.63271
L5S150.273924	346.0	31.45238
L5S212.274412	290.0	27.16639
L5S226.274566	275.0	23.11074
L5S177.274879	282.0	24.42088
L5S215.274977	340.0	32.87298
L5S277.274953	282.0	26.65215
L5S144.274110	294.0	25.60773
L5S135.274283	248.0	24.01249
L5S184.273875	296.0	24.76099
L5S133.273414	226.0	22.72077
L5S247.274868	342.0	32.5547
L5S239.275136	273.0	24.77401
L5S26.273392	726.0	73.87088
L5S130.273789	298.0	25.52053
L5S283.273985	281.0	25.45311
L5S159.274007	289.0	24.43206
L5S145.273877	251.0	22.33418
L5S196.274177	249.0	22.78482
L5S131.274269	272.0	24.4782
L5S166.274059	276.0	27.20678
L5S254.273745	331.0	29.78076
L5S245.275027	330.0	31.50219
L5S54.273583	424.0	39.20286
L5S204.273975	275.0	25.02864
L5S137.274603	260.0	24.32838
L5S256.275129	307.0	27.91903
L5S158.274916	268.0	24.72993
L5S252.274595	262.0	25.9852
L5S207.274030	294.0	25.42922
L5S194.274777	305.0	27.20265
L5S266.273275	252.0	25.2075
L5S258.273827	286.0	28.40772
L5S197.275131	303.0	27.38275
L5S206.273462	303.0	26.01438
L5S146.273797	253.0	20.74545
L5S275.275141	282.0	28.59336
L5S127.274442	317.0	28.93379
L5S25.274241	606.0	53.94707
L5S240.273383	287.0	27.32025
L5S187.273572	274.0	26.59987
L5S21.274556	745.0	71.07848
L5S27.274638	655.0	64.63584
L5S136.273429	280.0	27.44797
L5S35.273321	521.0	45.1397
L6S149.273610	341.0	32.41338
L6S313.274585	268.0	27.57755
