	observed_species	PD_whole_tree
L1S65.274694	321.0	19.90304
L1S151.274520	278.0	23.06756
L1S88.273651	314.0	20.86448
L1S3.273687	204.0	11.71108
L1S24.274100	248.0	16.67958
L1S108.274826	335.0	22.85184
L1S10.274330	271.0	17.41582
L1S93.274999	311.0	19.7129
L1S58.275015	316.0	21.25616
L1S27.273969	306.0	18.49679
L1S174.274640	334.0	22.35989
L1S79.273707	332.0	24.02984
L1S18.273422	236.0	16.17642
L1S6.274392	255.0	16.73238
L1S26.274537	267.0	17.2316
L1S47.273623	302.0	20.38699
L1S184.273919	352.0	22.62684
L1S99.273974	304.0	20.31717
L1S102.273491	380.0	25.79848
L1S163.274658	379.0	24.93735
L1S182.274506	327.0	23.417
L1S301.274634	390.0	25.588
L1S21.274476	281.0	16.96913
L1S5.274234	267.0	15.73614
L1S17.274647	279.0	18.05576
L1S183.274343	352.0	22.69512
L1S127.274374	304.0	19.57188
L1S111.274126	322.0	20.40442
L1S92.274475	357.0	24.28102
L1S63.274199	292.0	19.50368
L1S94.274719	374.0	24.10139
L1S16.274184	257.0	18.24201
L1S9.274892	263.0	16.47122
L1S379.273907	337.0	24.24825
L1S59.275053	320.0	21.23551
L1S333.274171	413.0	26.00077
L1S106.275162	305.0	20.83836
L1S104.274727	352.0	22.61655
L1S125.273208	318.0	20.74673
L1S67.273723	318.0	21.23044
L1S107.274626	337.0	23.38301
L1S234.275117	412.0	26.54704
L1S78.274362	296.0	19.12694
L1S87.273667	304.0	19.71829
L1S22.273337	261.0	15.73049
L1S69.274960	267.0	18.47999
L1S68.275111	315.0	19.7818
L1S105.273315	329.0	22.47492
L1S156.274463	396.0	26.7462
L1S29.274586	226.0	14.75182
L1S235.273608	392.0	25.76054
L1S300.274656	382.0	24.19056
L1S159.273766	423.0	27.31067
L1S370.274873	343.0	27.56501
L1S167.275065	373.0	24.72306
L1S115.274581	336.0	21.26585
L1S302.273303	366.0	24.20166
L1S46.275163	403.0	26.62687
L1S52.273539	307.0	21.33072
L1S247.273479	398.0	25.8951
L1S11.274949	254.0	17.1384
L1S12.273922	248.0	16.61328
L1S170.274450	355.0	24.01724
L1S91.273638	291.0	18.54389
L1S80.274164	351.0	23.22567
L1S179.273902	361.0	24.72507
L1S245.274903	378.0	23.7149
L1S165.274417	298.0	24.17099
L1S185.273473	363.0	24.02542
L1S109.273718	306.0	20.69664
L1S250.273986	415.0	27.61632
L1S232.273216	395.0	24.24169
L1S248.273910	430.0	30.59076
L1S66.273306	307.0	19.55269
L1S50.274303	304.0	21.21269
L1S101.274587	333.0	21.53354
L1S132.274000	339.0	22.41308
L1S153.275061	307.0	24.36355
L1S249.273545	410.0	25.28198
L1S375.275063	363.0	23.2265
L1S175.274934	433.0	30.33644
L1S236.274787	389.0	24.03582
L1S53.273606	324.0	20.59507
L1S353.275012	412.0	28.70761
L1S33.274904	300.0	17.8009
L1S100.274845	288.0	18.47325
L1S120.274954	327.0	21.19388
L1S161.273299	357.0	23.72037
L1S55.273531	320.0	21.15666
L1S337.273287	417.0	26.71728
L1S252.274163	395.0	25.9493
L1S380.274329	390.0	24.91645
L1S210.274468	353.0	23.89152
L1S158.274569	351.0	22.62622
L1S60.274493	359.0	23.04722
L1S48.274804	389.0	24.73478
L1S86.273417	310.0	20.48815
L1S83.274077	342.0	22.92341
L1S381.274884	338.0	22.76793
L1S382.274559	357.0	23.25069
L1S330.274950	397.0	26.49564
L1S226.273455	411.0	26.41165
L1S74.274032	321.0	19.90412
L1S61.273389	401.0	26.78759
L1S164.274254	322.0	22.96944
L1S355.273704	406.0	29.16025
L1S152.274042	351.0	23.19628
L1S57.275149	336.0	20.61501
L1S317.273874	438.0	30.58783
L1S64.274666	281.0	18.94615
L1S131.274927	324.0	21.11737
L1S157.273481	370.0	22.90814
L1S251.274516	384.0	24.27307
L2S84.273312	439.0	32.49584
L1S166.274223	400.0	27.2267
L1S240.274975	379.0	24.62994
L2S15.274449	397.0	26.97007
L1S122.273565	365.0	22.69787
L1S129.274829	342.0	21.32099
L1S45.273912	332.0	21.57104
L1S352.275035	397.0	25.32411
L2S43.273410	403.0	30.84244
L2S1.273670	358.0	25.43751
L2S9.274120	389.0	27.5893
L2S21.274770	330.0	24.92624
L2S19.275049	392.0	28.78058
L2S6.273637	416.0	29.45846
L2S69.274304	364.0	25.12113
L2S29.273464	388.0	28.94116
L2S36.274819	339.0	24.24872
L5S77.273532	205.0	17.64356
L2S49.273493	422.0	29.19983
L2S55.273237	402.0	27.53654
L2S88.273522	327.0	22.89339
L6S329.274368	300.0	21.87955
L3S174.275039	525.0	35.17311
L3S197.273809	752.0	50.53448
L3S370.274487	1101.0	68.01027
L4S173.273443	539.0	39.29796
L5S41.273752	651.0	44.88999
L1S121.275017	319.0	20.49514
L1S191.273263	403.0	26.85529
L1S194.274523	379.0	23.65164
L1S371.275038	357.0	23.84577
L1S38.273790	308.0	18.54221
L1S287.274018	399.0	24.9601
L1S203.273731	394.0	26.036
L1S343.274134	383.0	24.44415
L1S208.274741	370.0	25.6954
L1S281.274883	402.0	24.97253
L1S357.274041	387.0	25.85781
L1S366.274312	415.0	26.95289
L1S361.274485	308.0	21.79241
L1S358.273815	373.0	23.66655
L1S360.273952	316.0	20.53273
L1S73.274502	285.0	18.49275
L1S2.274869	211.0	12.42485
L1S340.274616	362.0	23.9239
L1S362.274650	375.0	23.9277
L1S306.274278	374.0	25.28305
L1S54.273348	339.0	20.17683
L1S351.274053	351.0	23.49462
L1S147.273683	438.0	29.56444
L1S35.274335	354.0	21.66583
L1S299.274893	351.0	23.55063
L1S207.274287	356.0	23.28675
L1S257.273377	376.0	24.93627
L1S193.275122	377.0	24.22315
L1S307.274201	321.0	21.57198
L1S367.274179	427.0	26.55218
L1S72.274363	328.0	20.59846
L1S316.275138	406.0	25.24645
L1S187.274092	382.0	24.74618
L1S332.273671	414.0	26.41228
L1S137.274284	416.0	26.72924
L1S341.274763	362.0	23.22986
L1S201.273866	347.0	22.2045
L1S40.273512	357.0	21.5212
L1S325.273290	518.0	35.24777
L1S189.273436	410.0	25.5606
L1S345.274745	380.0	26.34571
L1S286.274014	443.0	30.16583
L1S324.274332	329.0	22.02211
L1S320.274114	345.0	23.25669
L1S349.273679	395.0	25.48217
L1S141.275086	297.0	17.33304
L1S305.273508	362.0	23.70661
L1S197.274086	352.0	23.50369
L1S130.275078	307.0	19.59085
L1S133.274859	288.0	18.59722
L1S155.274457	335.0	21.62756
L1S335.273841	385.0	24.51632
L1S356.274526	358.0	23.77448
L1S238.274649	381.0	23.45906
L1S304.273937	343.0	22.75776
L1S329.274894	430.0	32.26757
L1S344.274360	384.0	26.37694
L1S216.273394	364.0	24.53033
L1S212.274379	501.0	34.27568
L1S85.273291	373.0	25.29494
L1S350.274305	395.0	26.07286
L1S309.274009	473.0	32.74618
L1S218.273993	367.0	23.68588
L1S77.274342	318.0	19.74328
L1S205.274565	368.0	24.99058
L1S196.273245	375.0	24.12517
L1S228.273894	395.0	26.71522
L2S368.273859	758.0	50.94822
L2S284.273757	753.0	48.5966
L2S256.273735	664.0	41.40245
L2S186.274629	1104.0	71.98269
L2S16.273836	493.0	34.42501
L2S39.273828	414.0	28.58021
L3S66.274080	584.0	43.90378
L3S276.273304	689.0	42.80437
L3S234.274466	661.0	46.92174
L3S194.273246	908.0	58.12074
L3S329.273677	595.0	40.45121
L3S271.274414	764.0	49.6041
L2S132.274707	737.0	47.10665
L2S303.274444	387.0	29.46513
L3S186.273799	652.0	44.80849
L3S25.273932	773.0	50.40165
L4S271.273427	944.0	59.49337
L1S268.273415	434.0	28.41735
L2S236.274123	693.0	45.84935
L2S328.273471	495.0	36.51483
L2S360.274294	744.0	48.13632
L2S34.274160	393.0	27.3083
L2S237.274453	440.0	30.08969
L2S63.274401	371.0	24.77579
L2S8.274367	352.0	24.67181
L2S354.273307	547.0	37.05957
L2S234.274132	593.0	40.70843
L2S337.274370	632.0	44.7794
L2S2.274088	523.0	37.08578
L2S62.274700	369.0	26.74586
L2S118.274673	918.0	58.75141
L2S64.273911	370.0	31.3139
L2S316.274480	686.0	47.99749
L2S342.274987	353.0	26.78352
L2S33.275034	361.0	24.52653
L2S32.273780	317.0	23.04281
L2S7.274964	372.0	27.02009
L2S238.273484	394.0	27.207
L3S46.274636	891.0	59.57063
L3S262.273446	1064.0	63.7922
L3S300.273751	528.0	36.32924
L3S202.273630	790.0	50.03738
L3S129.273749	908.0	56.09055
L4S215.274341	769.0	46.24182
L3S33.274947	475.0	33.00827
L3S1.273524	600.0	41.69867
L3S6.273359	933.0	58.05526
L3S158.274547	474.0	30.89739
L3S31.274494	446.0	32.42277
L4S286.274055	399.0	30.61855
L3S48.274240	798.0	53.06739
L3S74.273574	711.0	43.62572
L3S68.273881	914.0	61.71477
L3S53.274325	723.0	48.1519
L3S75.274350	831.0	51.27483
L3S344.273768	913.0	58.64923
L3S91.274006	1237.0	72.12658
L3S70.273663	692.0	47.32528
L3S77.274010	950.0	58.92692
L3S240.274358	966.0	60.55989
L4S262.273472	360.0	26.16484
L3S132.274081	641.0	43.96263
L3S104.275116	575.0	40.6024
L3S30.275014	894.0	60.4331
L3S124.274610	819.0	52.88444
L3S26.274478	768.0	49.19908
L3S45.273511	482.0	34.01151
L3S97.274612	539.0	37.17304
L3S86.273843	721.0	46.66481
L3S270.273616	941.0	59.19606
L3S138.273557	772.0	50.65052
L3S7.274047	461.0	32.91257
L3S337.273573	689.0	48.9046
L4S111.275082	242.0	17.57596
L3S87.273786	646.0	43.59132
L3S50.274760	549.0	36.28718
L3S35.273737	683.0	45.83874
L3S67.274901	324.0	29.2918
L3S123.274527	618.0	42.70748
L3S146.273982	484.0	30.78005
L3S226.273218	629.0	42.58623
L4S115.273837	388.0	30.07876
L3S47.273901	436.0	29.42375
L3S216.273425	670.0	43.84893
L3S100.274551	613.0	42.79375
L3S22.273645	752.0	49.9291
L3S114.275079	538.0	35.72801
L4S230.274429	429.0	28.33498
L3S313.273897	662.0	45.00987
L3S147.273399	605.0	42.1884
L3S110.273905	1244.0	73.98128
L3S258.274589	677.0	46.98095
L3S52.274474	365.0	25.35643
L3S24.273327	994.0	62.89949
L3S269.273747	1007.0	66.59854
L3S365.273520	1071.0	64.22452
L3S190.275105	252.0	17.74762
L3S367.274191	992.0	62.35971
L3S69.274596	821.0	52.58262
L3S375.273759	449.0	30.89766
L4S145.273686	462.0	32.81302
L4S149.274438	468.0	31.26884
L4S158.274062	676.0	44.38924
L4S285.274217	499.0	33.44216
L4S254.275097	432.0	31.50628
L4S86.274094	295.0	21.55856
L4S251.274384	397.0	29.87241
L5S10.274698	630.0	42.2474
L5S36.273567	619.0	39.39551
L5S68.273324	416.0	28.43282
L5S56.273220	322.0	22.52857
L5S2.274239	544.0	37.59236
L5S4.274319	597.0	40.80347
L5S50.274792	758.0	48.05829
L5S20.274997	644.0	42.51476
L6S226.273830	196.0	12.61807
L6S324.274356	165.0	11.81354
L6S277.275113	223.0	15.25834
L6S71.274352	199.0	15.34685
L1S319.274696	411.0	25.48168
L3S125.274039	409.0	28.67795
L2S363.274385	371.0	26.45067
L2S379.273801	336.0	24.11678
L2S138.274982	749.0	45.73704
L2S131.273525	770.0	48.12784
L2S305.273862	540.0	38.03084
L2S272.273569	648.0	43.91246
L3S260.273239	916.0	61.83296
L3S360.273388	1057.0	67.21721
L3S255.275160	1097.0	64.44497
L3S238.274469	770.0	51.38481
L3S369.274712	893.0	55.62778
L3S239.273231	1198.0	72.51091
L3S237.273438	650.0	38.62915
L3S327.273232	1024.0	65.44255
L3S10.273800	424.0	33.53293
L3S37.274411	645.0	43.68206
L3S59.274758	506.0	37.41968
L3S353.274398	690.0	47.33769
L3S243.273595	935.0	59.07056
L3S251.275013	1109.0	63.84749
L3S241.273682	754.0	51.03861
L3S15.274504	974.0	61.97738
L3S305.273611	1011.0	62.96244
L4S131.275135	283.0	19.97361
L3S248.275152	944.0	57.27252
L3S281.274580	529.0	32.98997
L3S266.273363	802.0	53.07393
L3S170.275172	1000.0	62.594
L4S221.275124	492.0	34.5706
L3S58.274070	543.0	38.46278
L2S204.274422	808.0	55.01111
L3S163.274157	640.0	44.99716
L3S78.273256	456.0	34.17602
L3S244.275007	581.0	38.32088
L3S85.273577	867.0	58.80634
L3S21.274013	678.0	46.53828
L3S79.274670	809.0	54.5763
L3S350.273502	695.0	47.19986
L4S140.274194	353.0	26.96665
L3S218.274045	533.0	38.13621
L3S71.274456	540.0	36.33353
L3S346.274824	1411.0	85.06283
L4S76.274075	316.0	22.03794
L5S48.274836	837.0	51.58275
L5S75.274979	862.0	54.78742
L5S46.273584	888.0	53.23761
L5S28.275043	519.0	35.7447
L5S59.275070	560.0	37.7013
L2S78.274519	387.0	27.24436
L2S139.273865	894.0	59.14938
L3S212.274307	637.0	39.30835
L3S55.273293	399.0	31.81731
L1S198.273806	439.0	29.68333
L1S178.275068	433.0	31.12328
L1S308.274545	302.0	20.9706
L1S134.274174	321.0	22.63195
L1S264.273320	461.0	32.11185
L1S239.274267	423.0	30.16954
L1S222.274663	485.0	33.31242
L2S20.274098	400.0	28.6831
L2S83.274705	392.0	26.45312
L2S61.274821	360.0	24.7155
L6S330.274280	329.0	22.42415
L2S332.275144	229.0	17.06836
L3S201.274718	640.0	42.4212
L4S136.274563	678.0	45.86865
L5S123.274431	241.0	18.76487
L6S11.274258	212.0	15.27878
L5S209.275148	170.0	12.32034
L5S231.274138	211.0	16.23019
L6S194.274026	170.0	12.72368
L6S271.274880	242.0	16.1407
L6S201.274222	184.0	13.2373
L6S66.273601	198.0	13.8441
L6S14.273416	221.0	14.19132
L6S110.273652	213.0	14.32031
L6S69.273589	233.0	15.59613
L6S253.274978	211.0	13.52633
L2S353.273499	470.0	33.44879
L3S93.274969	877.0	56.91173
L3S290.274166	1262.0	75.44745
L3S153.274227	708.0	47.65796
L3S326.274165	891.0	56.32742
L3S340.273643	1193.0	74.28672
L3S328.273207	932.0	60.05035
L5S45.273650	482.0	34.71984
L3S82.274800	552.0	37.53179
L3S199.274970	731.0	48.81046
L3S135.273792	790.0	52.23807
L5S53.273832	340.0	22.76652
L5S42.274688	678.0	43.80618
L5S29.274822	500.0	34.39966
L6S174.273222	261.0	18.91167
L6S250.274033	183.0	12.94076
L6S305.274155	255.0	17.13637
L6S301.273255	220.0	14.60125
L6S124.274996	226.0	15.66679
L1S195.273591	343.0	27.35951
L1S145.275016	399.0	26.23853
L1S138.273308	327.0	22.80055
L1S176.274621	159.0	16.01041
L1S241.273649	495.0	33.51222
L1S149.274022	481.0	30.4337
L1S282.273542	441.0	30.94308
L1S258.273240	467.0	32.54016
L1S140.274872	341.0	22.05007
L1S253.274249	413.0	27.8621
L1S225.273936	393.0	26.2419
L1S23.273699	366.0	25.51526
L1S154.274659	341.0	21.46973
L1S188.273373	386.0	24.61308
L1S327.275047	398.0	26.0994
L1S267.273765	396.0	27.89437
L1S263.274428	456.0	30.48702
L1S364.275003	386.0	25.71203
L1S221.274942	384.0	25.069
L1S41.273743	338.0	20.44286
L1S84.274271	375.0	24.17668
L1S186.274486	381.0	23.59821
L1S310.274766	407.0	27.84254
L1S323.274552	373.0	25.14481
L1S42.273626	326.0	21.14001
L1S136.273951	316.0	19.87751
L1S260.273552	399.0	26.39131
L1S204.274607	325.0	22.05548
L1S206.273247	358.0	23.8516
L1S224.273764	404.0	26.31259
L2S95.273958	292.0	25.73178
L2S75.274835	391.0	30.14638
L2S17.274246	490.0	34.74796
L2S40.274521	471.0	34.04243
L2S10.274052	375.0	30.20331
L2S259.274404	456.0	32.18486
L2S25.273926	445.0	32.55497
L2S326.273858	611.0	40.71584
L2S5.274932	434.0	31.00201
L1S229.273973	350.0	23.06634
L2S31.273258	394.0	28.91527
L2S70.275150	434.0	29.89339
L2S235.274188	608.0	40.97065
L2S76.273540	410.0	29.53614
L2S26.274870	370.0	26.5345
L2S13.273885	407.0	29.41321
L2S41.274536	345.0	25.18009
L2S92.273461	361.0	24.97816
L2S38.274986	356.0	26.55803
L3S378.275089	363.0	24.11571
L3S247.275021	574.0	39.15466
L3S106.273821	420.0	31.42095
L3S225.273214	590.0	38.7147
L3S161.274570	631.0	42.26585
L4S49.274247	525.0	38.21365
L3S101.274440	395.0	28.21989
L3S178.273318	394.0	28.13901
L3S317.275044	1001.0	62.48826
L3S20.273965	657.0	41.70477
L2S340.274757	362.0	26.10402
L3S268.274253	757.0	47.79804
L3S176.274244	756.0	49.87353
L3S211.274300	741.0	48.27387
L3S224.273298	543.0	38.76848
L3S359.274266	684.0	46.49532
L3S28.273673	420.0	29.7723
L3S105.274624	426.0	29.6238
L3S171.273672	681.0	42.53144
L3S315.274251	1134.0	65.1075
L3S154.273991	833.0	53.6599
L3S179.273459	764.0	52.51066
L3S380.273732	360.0	23.5304
L3S102.274464	503.0	34.27318
L3S103.274212	586.0	39.12536
L3S294.274003	580.0	39.93801
L4S21.273906	433.0	31.72898
L4S79.274410	243.0	17.77956
L4S59.274899	661.0	48.12126
L5S44.273594	363.0	28.81745
L5S6.273344	550.0	36.19003
L5S67.273692	444.0	30.36104
L5S69.275146	482.0	31.97362
L5S71.274715	401.0	29.37049
L5S3.273474	472.0	33.83679
L5S23.273661	888.0	58.11849
L5S62.273259	604.0	39.20063
L5S24.273729	750.0	51.95318
L5S15.275104	445.0	29.54673
L5S40.274491	388.0	25.82908
L5S267.274403	203.0	14.17785
L5S232.273371	238.0	15.46848
L5S179.273956	210.0	15.40376
L6S188.273480	265.0	16.97451
L6S268.273715	215.0	14.21114
L1S190.273282	422.0	25.50607
L1S266.275167	414.0	27.89921
L1S331.274029	374.0	24.98543
L1S243.274281	392.0	25.47975
L1S275.275069	362.0	22.45693
L1S311.273978	418.0	26.9253
L1S223.274322	378.0	24.69761
L1S334.273724	224.0	15.98036
L1S62.273992	333.0	20.94642
L2S67.274224	346.0	26.03853
L2S52.274510	368.0	26.5495
L2S24.274902	323.0	23.81441
L2S14.274730	337.0	23.33688
L2S86.274853	318.0	22.82005
L2S47.273331	387.0	26.63399
L2S50.274129	372.0	27.31973
L2S3.273423	388.0	26.88197
L2S87.273805	350.0	24.62766
L2S56.274152	354.0	23.75368
L2S73.273400	361.0	24.75264
L2S42.274282	368.0	26.41001
L2S53.274744	389.0	26.81704
L2S12.274348	371.0	26.15535
L2S23.275132	325.0	23.40395
L2S51.274458	331.0	23.62038
L2S18.274071	358.0	26.76778
L2S71.274066	242.0	18.63266
L2S60.273730	350.0	23.49095
L2S45.274136	368.0	26.93646
L2S94.274742	341.0	24.48853
L2S89.274561	327.0	23.08751
L2S90.274515	350.0	24.94218
L2S54.273803	348.0	23.45043
L2S66.273772	395.0	26.04992
L2S93.273568	290.0	20.91368
L2S81.274524	405.0	27.83053
L2S22.274974	302.0	21.18424
L2S72.274803	296.0	22.33739
L2S59.273382	316.0	22.71718
L2S48.274848	316.0	22.68497
L2S35.274125	328.0	24.37479
L2S44.274128	353.0	24.07705
L2S91.275128	399.0	25.58066
L2S11.274220	383.0	26.73145
L2S30.274665	293.0	22.66158
L2S82.273335	387.0	26.76036
L6S331.273351	318.0	22.4409
L6S273.274406	273.0	19.61873
L5S66.274354	845.0	52.55281
L3S242.273831	207.0	14.86374
L2S322.274671	276.0	20.35449
L1S95.273271	348.0	21.46525
L2S104.274260	219.0	16.31937
L2S240.273433	256.0	18.95327
L2S57.273720	222.0	15.52187
L2S251.274093	690.0	47.49165
L2S239.274925	370.0	24.40077
L3S3.273941	295.0	20.18118
L3S221.274779	395.0	26.71271
L3S42.273878	214.0	14.45717
L3S73.274257	122.0	10.53279
L3S40.273374	499.0	33.22234
L3S371.274594	489.0	31.84641
L3S11.273954	516.0	36.27784
L3S214.273976	386.0	24.46511
L3S162.274021	530.0	36.69962
L3S372.273269	750.0	47.70394
L3S88.274534	585.0	39.07186
L3S206.273644	414.0	30.03428
L3S208.274600	313.0	21.59507
L3S166.274215	513.0	35.75041
L3S259.274958	952.0	60.83182
L3S215.274574	398.0	27.34884
L3S83.275072	869.0	56.46615
L3S200.273435	689.0	43.35426
L3S121.273310	396.0	29.07545
L3S137.274984	946.0	56.41587
L3S117.273241	666.0	42.5018
L3S116.273403	595.0	40.00344
L3S203.274200	387.0	24.68539
L3S32.274479	633.0	43.72666
L3S265.274161	805.0	52.12056
L3S373.274144	571.0	38.83991
L3S377.274720	406.0	26.76446
L3S299.273334	468.0	34.23047
L3S151.273776	446.0	29.20502
L3S357.275119	1031.0	63.26458
L4S226.273510	387.0	29.60865
L5S118.275130	214.0	13.69582
L5S101.274598	191.0	12.80522
L5S191.274750	199.0	13.24974
L5S221.275037	186.0	12.96462
L5S228.275031	198.0	13.36498
L5S284.273662	179.0	13.17456
L5S230.273490	197.0	14.05209
L5S102.273274	230.0	15.80085
L5S278.274205	223.0	14.70489
L5S183.273581	206.0	13.56397
L5S255.273711	227.0	14.60691
L5S216.274553	217.0	14.94131
L5S202.274236	217.0	15.0148
L5S199.274732	251.0	16.58505
L5S129.274856	160.0	11.33486
L5S270.274817	181.0	13.53602
L5S222.274206	165.0	13.51241
L5S219.273501	189.0	12.42495
L5S175.275156	196.0	13.19646
L5S213.273391	175.0	11.80467
L5S271.275062	224.0	15.80214
L5S115.273434	185.0	12.77009
L5S119.273833	178.0	12.24807
L5S108.275060	193.0	13.69438
L5S211.273536	203.0	14.98595
L5S106.273887	192.0	15.35014
L5S142.274549	184.0	12.51988
L5S198.274344	227.0	14.34373
L5S110.273660	202.0	15.05567
L5S153.275023	214.0	13.14965
L5S195.274939	221.0	15.0492
L5S143.274865	223.0	14.38397
L5S236.273564	163.0	11.20814
L5S120.274957	217.0	14.25239
L5S220.275151	197.0	13.48504
L5S227.274935	184.0	13.55174
L5S186.274546	222.0	15.17759
L5S274.274203	218.0	16.13389
L5S224.273452	216.0	15.65997
L5S208.274784	173.0	13.3976
L5S203.274721	206.0	14.92882
L5S172.273325	163.0	10.89596
L5S238.274364	225.0	14.23211
L5S160.274911	207.0	13.57997
L5S148.274067	181.0	12.75502
L5S107.275102	228.0	16.21512
L5S282.273570	237.0	14.95657
L5S174.273262	179.0	12.3916
L5S272.273948	194.0	14.45744
L5S251.274910	211.0	14.77469
L5S114.273527	238.0	15.38453
L5S249.274023	182.0	12.31223
L5S237.274854	166.0	11.5167
L5S109.273211	205.0	14.6191
L5S126.273920	216.0	14.30161
L5S205.275083	177.0	13.67029
L5S105.273323	224.0	15.90169
L5S229.274639	225.0	14.6799
L5S116.273963	183.0	13.21472
L5S117.273224	245.0	15.68782
L5S276.273586	197.0	13.75087
L5S113.274040	189.0	14.47927
L5S193.273620	216.0	13.73061
L5S182.273482	216.0	13.79081
L5S156.275159	172.0	12.14372
L5S253.274296	204.0	12.98334
L5S281.274838	231.0	16.00004
L5S241.274462	174.0	12.67636
L5S134.273543	180.0	12.70202
L5S171.274293	178.0	12.20272
L5S246.274941	209.0	14.84915
L5S97.274849	213.0	15.11565
L5S173.275171	210.0	14.13194
L5S250.274628	265.0	16.7584
L5S188.274655	175.0	11.79603
L5S170.273253	192.0	13.45969
L5S280.274891	207.0	14.02564
L5S100.274235	234.0	14.95626
L5S201.275166	206.0	13.19349
L5S200.273613	207.0	13.41391
L5S279.274796	173.0	13.11272
L5S128.274609	185.0	13.28769
L5S139.273353	156.0	12.27915
L5S225.273717	203.0	14.06257
L5S154.273684	181.0	11.76535
L5S161.274783	183.0	12.37657
L5S265.274433	250.0	17.24674
L5S155.274860	187.0	12.75629
L5S169.274141	200.0	14.19758
L5S104.274492	210.0	15.11003
L5S210.274867	188.0	13.66146
L5S99.274143	236.0	15.96812
L5S147.274548	173.0	12.52599
L5S125.273487	203.0	13.58869
L5S233.273886	170.0	12.72473
L5S217.273689	193.0	13.31024
L5S149.274288	182.0	12.73102
L5S248.274270	223.0	14.82945
L5S163.274192	193.0	13.68421
L5S285.273261	167.0	12.20927
L5S111.274448	196.0	14.30397
L5S235.273935	224.0	15.64749
L5S151.273264	209.0	15.17751
L5S268.274423	228.0	15.20384
L5S273.274702	178.0	12.44451
L5S162.273467	184.0	11.87359
L5S261.274535	237.0	15.26169
L5S165.274606	199.0	14.3293
L5S112.274197	213.0	13.64146
L5S189.273748	225.0	15.70589
L5S132.275140	182.0	12.63922
L5S260.273300	246.0	16.08255
L5S168.274437	213.0	14.05748
L5S243.273979	206.0	14.95319
L5S286.275134	189.0	13.38626
L5S262.274832	206.0	14.40962
L5S180.273596	188.0	12.98041
L5S121.273442	259.0	16.54231
L5S178.273977	187.0	12.86745
L5S103.274416	247.0	16.60246
L5S181.273362	254.0	16.81984
L5S190.274768	186.0	12.60379
L5S185.274764	177.0	12.33559
L5S138.274920	183.0	14.34959
L5S157.274875	181.0	12.58871
L5S141.274945	182.0	13.58329
L5S122.274722	202.0	14.49001
L5S214.273676	193.0	14.32596
L5S264.274602	229.0	15.65316
L5S269.275004	234.0	16.05385
L5S242.274185	207.0	13.64704
L5S259.274424	242.0	15.82549
L5S234.275046	176.0	12.64232
L5S223.273857	226.0	14.99525
L5S218.274771	213.0	14.85203
L5S244.273872	205.0	14.70203
L5S124.273839	228.0	15.20108
L5S98.274127	265.0	17.07078
L5S140.274906	187.0	13.13691
L5S167.274858	181.0	12.53368
L5S164.274331	184.0	12.36047
L5S257.274057	203.0	13.95876
L5S176.273518	250.0	16.38074
L5S152.274186	176.0	12.23959
L5S263.273229	213.0	15.44832
L5S150.273924	236.0	14.79519
L5S212.274412	186.0	12.08017
L5S226.274566	188.0	12.8973
L5S177.274879	200.0	14.03782
L5S215.274977	234.0	18.08997
L5S277.274953	194.0	13.74565
L5S144.274110	184.0	12.20209
L5S135.274283	158.0	11.53105
L5S184.273875	205.0	14.56715
L5S133.273414	157.0	11.26021
L5S247.274868	232.0	16.06953
L5S239.275136	187.0	13.2935
L5S26.273392	652.0	45.55157
L5S130.273789	199.0	13.59155
L5S283.273985	218.0	14.96689
L5S159.274007	202.0	13.22744
L5S145.273877	195.0	13.46851
L5S196.274177	199.0	14.03519
L5S131.274269	177.0	12.53129
L5S166.274059	192.0	13.01591
L5S254.273745	254.0	16.67212
L5S245.275027	273.0	17.94497
L5S54.273583	383.0	25.85245
L5S204.273975	200.0	14.06061
L5S137.274603	164.0	12.15337
L5S256.275129	215.0	14.0241
L5S158.274916	173.0	12.4953
L5S252.274595	191.0	13.88204
L5S207.274030	233.0	14.79841
L5S194.274777	205.0	14.17971
L5S266.273275	190.0	13.84958
L5S258.273827	208.0	14.59693
L5S197.275131	211.0	14.84349
L5S206.273462	242.0	15.3935
L5S146.273797	179.0	12.4681
L5S275.275141	206.0	14.59973
L5S127.274442	207.0	14.15517
L5S25.274241	482.0	30.4091
L5S240.273383	200.0	15.14158
L5S187.273572	220.0	15.92001
L5S21.274556	654.0	40.5483
L5S27.274638	573.0	40.04003
L5S136.273429	157.0	11.42328
L5S35.273321	450.0	29.04258
L6S149.273610	228.0	16.47799
L6S313.274585	160.0	12.76826
L6S316.274016	200.0	13.72117
L6S321.274400	229.0	15.50516
L6S291.273634	197.0	14.28075
L6S186.274465	240.0	14.93491
L6S195.274605	178.0	12.91042
L6S169.273893	217.0	15.42586
L6S193.273265	168.0	12.4833
L6S120.274168	219.0	14.28359
L6S17.273929	180.0	12.57534
L6S326.274564	171.0	11.57579
L6S53.273341	197.0	14.068
L6S307.273972	209.0	13.93371
L6S200.274789	204.0	14.33949
L6S314.274708	224.0	14.6483
L6S168.273289	212.0	15.50592
L6S189.275002	168.0	11.52944
L6S178.273812	216.0	15.56092
L6S166.275126	248.0	16.43161
L6S263.275008	223.0	14.83649
L6S184.273873	249.0	16.39088
L6S148.274107	224.0	15.72543
L6S199.274345	186.0	13.32244
L6S222.274933	197.0	14.36055
