	observed_species	PD_whole_tree
L1S110.274759	582.0	40.67759
L1S123.274118	503.0	34.59163
L1S49.273695	495.0	35.81664
L1S51.274027	403.0	29.13409
L1S97.274918	513.0	40.16644
L1S169.274242	540.0	47.75323
L1S20.274555	363.0	29.00629
L1S162.273721	502.0	41.52839
L1S90.273946	569.0	38.10262
L1S4.273385	288.0	23.32131
L1S65.274694	512.0	35.98791
L1S151.274520	350.0	33.91163
L1S88.273651	390.0	30.009
L1S3.273687	309.0	20.75079
L1S24.274100	342.0	26.94377
L1S108.274826	455.0	37.9309
L1S10.274330	396.0	28.53979
L1S93.274999	363.0	26.4046
L1S58.275015	486.0	33.71608
L1S27.273969	377.0	26.26041
L1S174.274640	512.0	39.98111
L1S79.273707	463.0	40.47288
L1S18.273422	338.0	24.30496
L1S6.274392	382.0	25.4682
L1S26.274537	366.0	26.97903
L1S47.273623	409.0	31.74961
L1S184.273919	506.0	38.10917
L1S99.273974	411.0	28.98724
L1S102.273491	545.0	41.81835
L1S163.274658	536.0	39.64878
L1S182.274506	474.0	36.8874
L1S301.274634	581.0	44.62002
L1S21.274476	370.0	23.73714
L1S5.274234	404.0	25.89616
L1S17.274647	368.0	26.3207
L1S183.274343	544.0	40.82844
L1S127.274374	486.0	31.15578
L1S111.274126	444.0	29.44908
L1S92.274475	523.0	37.85253
L1S63.274199	449.0	32.92691
L1S94.274719	481.0	33.6152
L1S16.274184	374.0	26.32588
L1S9.274892	375.0	26.31661
L1S379.273907	464.0	40.83945
L1S59.275053	481.0	34.49925
L1S333.274171	530.0	40.89957
L1S106.275162	421.0	33.00706
L1S104.274727	472.0	34.34856
L1S125.273208	436.0	32.15871
L1S67.273723	439.0	35.44117
L1S107.274626	466.0	34.05329
L1S234.275117	584.0	43.46773
L1S78.274362	388.0	26.96435
L1S87.273667	432.0	30.08539
L1S22.273337	359.0	24.94458
L1S69.274960	359.0	27.84886
L1S68.275111	448.0	31.42999
L1S105.273315	420.0	33.35711
L1S156.274463	581.0	46.61492
L1S29.274586	352.0	26.83125
L1S235.273608	561.0	42.54364
L1S300.274656	560.0	42.06309
L1S159.273766	586.0	42.88722
L1S370.274873	422.0	41.26534
L1S167.275065	525.0	41.54164
L1S115.274581	463.0	32.0906
L1S302.273303	543.0	41.49741
L1S46.275163	573.0	41.6064
L1S52.273539	414.0	30.89404
L1S247.273479	556.0	41.54353
L1S11.274949	385.0	27.47616
L1S12.273922	382.0	24.83628
L1S170.274450	516.0	39.78701
L1S91.273638	413.0	26.95403
L1S80.274164	481.0	32.94966
L1S179.273902	546.0	42.25448
L1S245.274903	477.0	38.84363
L1S165.274417	447.0	40.6405
L1S185.273473	539.0	42.5183
L1S109.273718	415.0	30.17785
L1S250.273986	517.0	41.61327
L1S232.273216	585.0	42.25547
L1S248.273910	604.0	48.58692
L1S66.273306	432.0	31.1485
L1S50.274303	418.0	30.74203
L1S101.274587	454.0	32.12756
L1S132.274000	436.0	32.86572
L1S153.275061	451.0	42.44871
L1S249.273545	624.0	48.08274
L1S375.275063	470.0	36.05768
L1S175.274934	623.0	51.52104
L1S236.274787	565.0	41.70771
L1S53.273606	427.0	29.95958
L1S353.275012	509.0	43.59389
L1S33.274904	424.0	26.32856
L1S100.274845	424.0	28.04736
L1S120.274954	455.0	31.18345
L1S161.273299	496.0	35.85086
L1S55.273531	481.0	34.82076
L1S337.273287	586.0	45.89537
L1S252.274163	529.0	39.59671
L1S380.274329	556.0	41.62461
L1S210.274468	518.0	38.94326
L1S158.274569	524.0	40.30215
L1S60.274493	522.0	35.71164
L1S48.274804	547.0	37.1593
L1S86.273417	429.0	30.85789
L1S83.274077	504.0	34.10269
L1S381.274884	496.0	37.75769
L1S382.274559	494.0	37.02049
L1S330.274950	523.0	40.30937
L1S226.273455	615.0	48.76103
L1S74.274032	397.0	29.84556
L1S61.273389	544.0	37.78288
L1S164.274254	457.0	34.14663
L1S355.273704	544.0	47.2141
L1S152.274042	536.0	39.03953
L1S57.275149	509.0	32.7599
L1S317.273874	621.0	54.95992
L1S64.274666	440.0	31.68029
L1S131.274927	450.0	33.92314
L1S157.273481	515.0	35.59927
L1S251.274516	577.0	42.69026
L2S84.273312	529.0	49.68609
L1S166.274223	602.0	44.80023
L1S240.274975	606.0	44.01465
L2S15.274449	567.0	43.60461
L1S122.273565	536.0	35.86447
L1S129.274829	484.0	31.22267
L1S45.273912	497.0	34.80986
L1S352.275035	525.0	40.90057
L2S43.273410	530.0	47.84276
L2S1.273670	482.0	40.61336
L2S9.274120	517.0	44.46564
L2S21.274770	431.0	38.4869
L2S19.275049	529.0	45.76918
L2S6.273637	545.0	46.71027
L2S69.274304	505.0	40.42407
L2S29.273464	490.0	43.81289
L2S36.274819	440.0	36.82951
L5S77.273532	259.0	29.86112
L2S49.273493	584.0	45.85236
L2S55.273237	541.0	44.01194
L2S88.273522	408.0	32.36423
L6S329.274368	419.0	36.66104
L3S174.275039	576.0	56.81397
L3S197.273809	832.0	85.56729
L3S370.274487	1279.0	117.7272
L4S173.273443	711.0	73.3366
L5S41.273752	791.0	76.72335
L1S121.275017	469.0	29.53249
L1S191.273263	604.0	44.68632
L1S194.274523	602.0	42.72244
L1S371.275038	470.0	38.10297
L1S38.273790	501.0	33.48811
L1S287.274018	691.0	46.67089
L1S203.273731	558.0	42.46217
L1S343.274134	590.0	42.71607
L1S208.274741	601.0	42.74286
L1S281.274883	617.0	43.91297
L1S357.274041	527.0	41.32852
L1S366.274312	602.0	45.67476
L1S361.274485	474.0	37.57271
L1S358.273815	529.0	38.81146
L1S360.273952	422.0	33.05828
L1S73.274502	392.0	27.32353
L1S2.274869	288.0	19.12941
L1S340.274616	509.0	37.58785
L1S362.274650	511.0	38.08742
L1S306.274278	530.0	39.33218
L1S54.273348	432.0	29.81596
L1S351.274053	504.0	40.45591
L1S147.273683	580.0	47.06651
L1S35.274335	556.0	36.6322
L1S299.274893	530.0	37.10425
L1S207.274287	564.0	39.98714
L1S257.273377	555.0	42.25208
L1S193.275122	594.0	43.98697
L1S307.274201	436.0	35.38087
L1S367.274179	580.0	41.83242
L1S72.274363	459.0	32.33754
L1S316.275138	549.0	40.90742
L1S187.274092	584.0	42.042
L1S332.273671	541.0	40.70674
L1S137.274284	558.0	39.85398
L1S341.274763	508.0	40.22509
L1S201.273866	518.0	40.18421
L1S40.273512	513.0	32.07897
L1S325.273290	720.0	52.503
L1S189.273436	549.0	41.06314
L1S345.274745	530.0	42.0415
L1S286.274014	591.0	46.56712
L1S324.274332	479.0	35.37509
L1S320.274114	513.0	38.17905
L1S349.273679	560.0	43.01588
L1S141.275086	433.0	27.89864
L1S305.273508	533.0	39.95566
L1S197.274086	492.0	37.01216
L1S130.275078	455.0	30.25121
L1S133.274859	415.0	27.43773
L1S155.274457	480.0	34.35623
L1S335.273841	565.0	42.11831
L1S356.274526	494.0	39.17267
L1S238.274649	543.0	38.96272
L1S304.273937	522.0	39.74266
L1S329.274894	577.0	48.37546
L1S344.274360	572.0	45.06907
L1S216.273394	520.0	38.70775
L1S212.274379	609.0	53.11958
L1S85.273291	517.0	38.51972
L1S350.274305	538.0	42.98681
L1S309.274009	578.0	49.87286
L1S218.273993	508.0	38.2081
L1S77.274342	430.0	28.97117
L1S205.274565	519.0	40.97904
L1S196.273245	554.0	41.37228
L1S228.273894	573.0	45.06811
L2S368.273859	907.0	85.29106
L2S284.273757	869.0	77.75616
L2S256.273735	780.0	66.22928
L2S186.274629	1181.0	108.16002
L2S16.273836	643.0	53.8298
L2S39.273828	615.0	50.24799
L3S66.274080	658.0	67.03169
L3S276.273304	785.0	71.42142
L3S234.274466	760.0	75.48373
L3S194.273246	1079.0	101.71179
L3S329.273677	661.0	66.78069
L3S271.274414	910.0	89.44646
L2S132.274707	868.0	81.44574
L4S210.274611	101.0	18.82836
L2S303.274444	494.0	51.03424
L3S186.273799	753.0	72.63792
L3S25.273932	911.0	85.8527
L4S271.273427	1150.0	103.21726
L1S268.273415	596.0	45.44163
L2S236.274123	765.0	74.02361
L2S328.273471	608.0	63.37498
L2S360.274294	834.0	78.35595
L2S34.274160	525.0	43.08159
L2S237.274453	521.0	46.79686
L2S63.274401	507.0	42.98489
L2S8.274367	486.0	37.91
L2S354.273307	626.0	58.78683
L2S234.274132	710.0	65.3275
L2S337.274370	698.0	72.15253
L2S2.274088	675.0	55.66678
L2S62.274700	503.0	42.40578
L2S118.274673	1052.0	98.3355
L2S64.273911	449.0	45.71356
L2S316.274480	816.0	74.60798
L2S342.274987	453.0	47.23104
L2S33.275034	492.0	42.86091
L2S32.273780	429.0	35.23072
L2S7.274964	517.0	41.98591
L2S238.273484	481.0	44.06707
L3S46.274636	1039.0	103.67459
L3S262.273446	1198.0	104.25721
L3S300.273751	631.0	60.33042
L3S202.273630	927.0	83.95727
L3S129.273749	1016.0	90.25641
L4S215.274341	843.0	77.15722
L3S33.274947	524.0	53.50245
L3S1.273524	659.0	66.85215
L3S6.273359	1048.0	100.63316
L3S158.274547	511.0	45.58324
L3S31.274494	542.0	53.27843
L4S286.274055	439.0	50.70491
L3S48.274240	888.0	83.74301
L3S74.273574	787.0	73.0745
L3S68.273881	1056.0	98.02084
L3S53.274325	803.0	80.19572
L3S75.274350	935.0	86.074
L3S344.273768	1095.0	105.4303
L3S91.274006	1412.0	127.29032
L3S70.273663	770.0	77.75001
L3S77.274010	1068.0	99.64167
L3S240.274358	1088.0	98.01083
L4S262.273472	436.0	43.95114
L3S132.274081	721.0	73.19852
L3S104.275116	656.0	65.25864
L3S30.275014	975.0	96.0054
L3S124.274610	906.0	87.112
L3S26.274478	869.0	81.43009
L3S45.273511	525.0	52.21522
L3S97.274612	603.0	61.06414
L3S86.273843	800.0	74.5673
L3S270.273616	1065.0	92.53152
L3S138.273557	899.0	90.21669
L3S7.274047	520.0	51.56082
L3S337.273573	851.0	86.11608
L4S111.275082	300.0	27.13152
L3S87.273786	716.0	66.00257
L3S50.274760	609.0	59.38059
L3S35.273737	791.0	73.37552
L3S67.274901	420.0	50.89108
L3S123.274527	700.0	71.1677
L3S146.273982	546.0	50.43
L3S226.273218	744.0	76.61878
L4S115.273837	439.0	53.2647
L3S47.273901	515.0	50.64065
L3S188.274637	192.0	23.48682
L3S216.273425	775.0	72.05702
L3S100.274551	677.0	66.04363
L3S22.273645	829.0	79.98404
L3S114.275079	626.0	59.38534
L4S230.274429	530.0	48.80857
L3S313.273897	750.0	70.85227
L3S147.273399	654.0	66.4576
L3S110.273905	1413.0	120.62897
L3S258.274589	797.0	79.9924
L3S52.274474	397.0	39.26314
L3S24.273327	1155.0	102.95618
L3S269.273747	1136.0	105.91163
L3S365.273520	1236.0	112.12201
L3S190.275105	292.0	26.57889
L3S367.274191	1184.0	106.8898
L3S69.274596	921.0	91.19085
L3S375.273759	551.0	52.06222
L4S145.273686	544.0	56.34217
L4S149.274438	611.0	59.51234
L4S158.274062	703.0	66.72183
L4S285.274217	585.0	61.87536
L4S254.275097	493.0	48.28284
L4S86.274094	438.0	37.73485
L4S251.274384	462.0	49.98202
L5S10.274698	744.0	68.70902
L5S38.274369	271.0	30.65501
L5S36.273567	709.0	64.23217
L5S68.273324	478.0	49.89227
L5S56.273220	369.0	31.92447
L5S2.274239	610.0	56.4932
L5S50.274792	869.0	77.72531
L5S4.274319	714.0	75.59667
L5S20.274997	727.0	73.80827
L6S226.273830	273.0	25.66673
L6S324.274356	234.0	23.72305
L6S277.275113	300.0	29.15275
L6S71.274352	303.0	28.7355
L1S319.274696	575.0	41.09765
L3S125.274039	491.0	47.93895
L2S363.274385	451.0	44.1608
L2S379.273801	466.0	39.92816
L2S138.274982	788.0	72.54309
L2S131.273525	840.0	72.21955
L2S305.273862	681.0	71.00136
L2S272.273569	758.0	72.51899
L3S260.273239	1080.0	110.14088
L3S360.273388	1281.0	115.36955
L3S255.275160	1301.0	114.5923
L3S238.274469	891.0	78.90848
L3S369.274712	1025.0	94.5659
L3S239.273231	1360.0	119.0212
L3S237.273438	744.0	56.48155
L3S327.273232	1131.0	107.30971
L3S10.273800	500.0	55.21115
L3S37.274411	767.0	77.7173
L3S59.274758	561.0	61.74449
L3S353.274398	808.0	80.37372
L3S243.273595	1048.0	96.87128
L3S251.275013	1251.0	106.03786
L3S241.273682	842.0	77.73698
L3S15.274504	1113.0	108.14606
L3S305.273611	1178.0	110.54718
L4S131.275135	377.0	33.58146
L3S248.275152	1071.0	95.91038
L3S281.274580	599.0	49.29019
L3S266.273363	882.0	86.35597
L3S170.275172	1118.0	99.87017
L4S221.275124	537.0	52.96458
L3S58.274070	630.0	64.45645
L2S204.274422	965.0	89.27221
L3S163.274157	716.0	75.25925
L3S78.273256	567.0	61.31342
L3S244.275007	678.0	67.02035
L3S85.273577	984.0	95.79282
L3S21.274013	781.0	72.75284
L3S79.274670	956.0	89.85788
L3S350.273502	909.0	82.894
L4S140.274194	435.0	41.93247
L3S218.274045	620.0	66.75719
L3S71.274456	587.0	55.2918
L3S346.274824	1702.0	145.37585
L4S76.274075	414.0	36.44389
L4S212.274802	104.0	18.4303
L5S48.274836	992.0	91.15962
L5S75.274979	963.0	91.1518
L5S46.273584	1044.0	92.59158
L5S28.275043	613.0	59.01442
L5S59.275070	640.0	66.90478
L2S78.274519	509.0	40.97622
L2S139.273865	1046.0	99.75414
L3S212.274307	729.0	65.24152
L3S136.273338	1127.0	107.47707
L3S55.273293	473.0	52.0644
L1S198.273806	638.0	50.34103
L1S178.275068	687.0	56.53253
L1S308.274545	426.0	32.45576
L1S134.274174	472.0	33.10558
L1S264.273320	691.0	54.04597
L1S239.274267	583.0	49.67317
L1S222.274663	628.0	53.72771
L2S20.274098	515.0	45.36571
L2S83.274705	521.0	40.61152
L2S61.274821	472.0	40.38746
L6S330.274280	437.0	35.93922
L2S332.275144	349.0	32.84309
L3S201.274718	697.0	70.01916
L4S136.274563	765.0	75.4991
L5S123.274431	321.0	31.54327
L6S11.274258	286.0	24.80035
L5S209.275148	252.0	24.47066
L5S231.274138	298.0	27.54292
L6S194.274026	252.0	24.51599
L6S271.274880	348.0	30.87812
L6S201.274222	272.0	24.58034
L6S66.273601	256.0	27.40306
L6S14.273416	301.0	25.42079
L6S110.273652	312.0	30.84066
L6S69.273589	326.0	29.69793
L6S253.274978	282.0	26.39531
L2S353.273499	535.0	57.51594
L3S93.274969	1015.0	96.22228
L3S290.274166	1444.0	128.45984
L3S153.274227	769.0	74.28556
L3S326.274165	1037.0	92.55339
L3S340.273643	1359.0	123.17924
L3S328.273207	1066.0	101.36482
L5S45.273650	583.0	61.83838
L3S82.274800	633.0	63.88818
L3S199.274970	825.0	80.25497
L3S135.273792	870.0	85.46447
L5S53.273832	389.0	35.1237
L5S42.274688	774.0	73.56479
L5S29.274822	572.0	54.86111
L6S174.273222	353.0	33.98866
L6S250.274033	262.0	22.52569
L6S305.274155	329.0	29.26011
L6S301.273255	288.0	24.96899
L6S124.274996	294.0	27.66454
L1S195.273591	489.0	46.44427
L1S145.275016	564.0	42.69425
L1S138.273308	440.0	34.34743
L1S176.274621	262.0	30.17685
L1S241.273649	661.0	53.88692
L1S149.274022	627.0	47.98828
L1S282.273542	570.0	50.34677
L1S258.273240	597.0	49.73521
L1S140.274872	445.0	34.00869
L1S253.274249	566.0	45.71941
L1S225.273936	571.0	45.791
L1S23.273699	519.0	38.17476
L1S154.274659	504.0	35.87184
L1S188.273373	579.0	43.92325
L1S327.275047	550.0	43.62059
L1S267.273765	523.0	41.36712
L1S263.274428	670.0	51.34921
L1S364.275003	561.0	45.11998
L1S221.274942	529.0	43.35737
L1S41.273743	515.0	35.37057
L1S84.274271	523.0	37.12816
L1S186.274486	539.0	38.62294
L1S310.274766	569.0	42.26815
L1S323.274552	569.0	43.13516
L1S42.273626	471.0	33.0523
L1S136.273951	473.0	28.75556
L1S260.273552	568.0	45.92517
L1S204.274607	473.0	36.82478
L1S206.273247	532.0	39.66857
L1S224.273764	594.0	43.84933
L2S95.273958	404.0	41.34859
L2S75.274835	523.0	49.14491
L2S17.274246	637.0	53.90493
L2S40.274521	516.0	47.78245
L2S10.274052	416.0	41.46621
L2S259.274404	538.0	54.33699
L2S25.273926	607.0	52.74688
L2S326.273858	691.0	64.91692
L2S5.274932	494.0	40.52376
L1S229.273973	495.0	36.588
L2S31.273258	570.0	50.03182
L2S70.275150	537.0	44.52105
L2S235.274188	681.0	62.5728
L2S76.273540	526.0	46.63017
L2S26.274870	487.0	45.00843
L2S13.273885	497.0	45.34515
L2S41.274536	478.0	40.1136
L2S92.273461	465.0	38.48168
L2S38.274986	504.0	43.94696
L3S378.275089	492.0	38.83504
L3S247.275021	726.0	72.61521
L3S106.273821	459.0	48.19001
L3S225.273214	656.0	65.03172
L3S161.274570	712.0	66.6195
L4S49.274247	601.0	60.58662
L3S101.274440	422.0	42.12038
L3S178.273318	473.0	50.79295
L3S317.275044	1177.0	110.24672
L3S20.273965	722.0	64.62545
L2S340.274757	411.0	37.38292
L3S268.274253	842.0	80.38473
L3S176.274244	851.0	80.38109
L3S211.274300	809.0	78.995
L3S224.273298	621.0	64.99446
L3S359.274266	797.0	82.04365
L3S105.274624	480.0	46.08129
L3S28.273673	453.0	44.12803
L3S171.273672	740.0	65.98481
L3S315.274251	1345.0	113.64114
L3S154.273991	918.0	83.90366
L3S179.273459	824.0	81.00508
L3S380.273732	422.0	37.21464
L3S102.274464	574.0	54.56716
L3S103.274212	676.0	61.81186
L3S294.274003	703.0	68.74223
L4S21.273906	477.0	47.73079
L4S79.274410	309.0	29.76763
L4S59.274899	777.0	81.12313
L5S44.273594	435.0	49.263
L5S6.273344	600.0	57.10715
L5S67.273692	559.0	57.62016
L5S69.275146	519.0	50.6525
L5S71.274715	472.0	48.9524
L5S3.273474	549.0	57.763
L5S23.273661	1005.0	95.30304
L5S62.273259	706.0	64.75782
L5S24.273729	840.0	80.76106
L5S15.275104	549.0	58.5059
L5S40.274491	442.0	39.91197
L5S267.274403	262.0	27.14275
L5S232.273371	327.0	26.79574
L5S179.273956	282.0	25.08777
L6S188.273480	306.0	27.5707
L6S268.273715	313.0	29.58637
L1S190.273282	609.0	44.40126
L1S266.275167	601.0	44.9401
L1S331.274029	572.0	44.19475
L1S243.274281	542.0	41.77119
L1S275.275069	516.0	41.13517
L1S311.273978	561.0	42.54439
L1S223.274322	581.0	42.44688
L1S334.273724	328.0	29.09576
L1S62.273992	480.0	32.20876
L2S67.274224	467.0	39.84106
L2S52.274510	471.0	38.09654
L2S24.274902	452.0	40.24828
L2S14.274730	484.0	37.6878
L2S86.274853	435.0	37.30362
L2S47.273331	509.0	43.90861
L2S50.274129	499.0	44.48416
L2S3.273423	495.0	41.09798
L2S87.273805	448.0	39.98897
L2S56.274152	429.0	36.55564
L2S73.273400	475.0	39.7434
L2S42.274282	510.0	42.3722
L2S53.274744	501.0	43.30296
L2S12.274348	516.0	41.57252
L2S23.275132	473.0	40.54334
L2S51.274458	423.0	36.1601
L2S18.274071	508.0	45.11478
L2S71.274066	307.0	28.34528
L2S60.273730	455.0	36.13947
L2S45.274136	436.0	39.87665
L2S94.274742	459.0	35.93965
L2S89.274561	388.0	33.19807
L2S90.274515	441.0	36.43235
L2S54.273803	432.0	37.19169
L2S66.273772	508.0	41.14401
L2S93.273568	377.0	31.95688
L2S81.274524	559.0	44.10509
L2S22.274974	421.0	38.01362
L2S72.274803	395.0	31.46274
L2S59.273382	395.0	32.16793
L2S48.274848	393.0	33.74947
L2S35.274125	425.0	39.2567
L2S44.274128	494.0	42.15052
L2S91.275128	518.0	39.44325
L2S11.274220	516.0	43.82163
L2S30.274665	362.0	35.17928
L2S82.273335	533.0	41.49455
L6S331.273351	431.0	36.33841
L6S273.274406	287.0	25.55014
L3S134.273989	778.0	79.41529
L5S66.274354	988.0	92.05166
L3S242.273831	274.0	21.66537
L2S322.274671	386.0	33.83239
L3S72.274855	190.0	23.73084
L1S95.273271	477.0	29.65788
L2S104.274260	308.0	31.64398
L2S240.273433	368.0	34.27726
L2S57.273720	280.0	26.82484
L2S251.274093	830.0	83.67225
L2S239.274925	434.0	38.86715
L3S3.273941	383.0	35.75922
L3S221.274779	455.0	44.1699
L3S42.273878	262.0	25.45025
L3S73.274257	134.0	11.27056
L3S40.273374	535.0	49.82156
L3S371.274594	566.0	53.42083
L3S11.273954	646.0	62.88267
L3S214.273976	485.0	41.95363
L3S162.274021	588.0	60.22165
L3S372.273269	881.0	83.39798
L3S88.274534	669.0	59.95529
L3S206.273644	356.0	40.31941
L3S208.274600	357.0	30.9957
L3S166.274215	578.0	57.26614
L3S259.274958	1044.0	90.86513
L3S215.274574	493.0	46.8482
L3S83.275072	965.0	91.23775
L3S200.273435	772.0	74.51256
L3S121.273310	452.0	46.59041
L3S137.274984	1050.0	89.5855
L3S117.273241	719.0	65.88098
L3S116.273403	675.0	68.19066
L3S203.274200	424.0	34.25539
L3S32.274479	719.0	71.39205
L3S265.274161	872.0	84.19385
L3S373.274144	691.0	66.365
L3S377.274720	463.0	45.29772
L3S143.273485	524.0	52.18718
L3S299.273334	564.0	57.97931
L3S151.273776	492.0	45.24236
L3S357.275119	1269.0	109.93895
L4S211.273225	72.0	10.51066
L4S226.273510	425.0	45.53475
L5S118.275130	290.0	23.80856
L5S101.274598	257.0	22.75885
L5S191.274750	279.0	25.17687
L5S221.275037	270.0	24.33733
L5S228.275031	285.0	26.11122
L5S284.273662	227.0	20.84339
L5S230.273490	275.0	25.43273
L5S102.273274	332.0	30.05197
L5S278.274205	296.0	25.70035
L5S183.273581	267.0	23.56669
L5S255.273711	301.0	27.31603
L5S216.274553	280.0	22.39453
L5S202.274236	283.0	24.17577
L5S199.274732	318.0	26.12174
L5S129.274856	226.0	20.74907
L5S270.274817	254.0	24.88135
L5S222.274206	262.0	23.32193
L5S219.273501	284.0	22.64593
L5S175.275156	282.0	24.81983
L5S213.273391	263.0	23.20057
L5S271.275062	304.0	29.49895
L5S115.273434	267.0	21.49692
L5S119.273833	285.0	25.61389
L5S108.275060	270.0	23.74649
L5S211.273536	257.0	23.05999
L5S106.273887	277.0	24.86554
L5S142.274549	255.0	21.67363
L5S198.274344	309.0	24.36669
L5S110.273660	287.0	25.86946
L5S153.275023	268.0	23.77675
L5S195.274939	284.0	24.12269
L5S143.274865	307.0	27.33819
L5S236.273564	225.0	19.97649
L5S120.274957	287.0	23.79523
L5S220.275151	277.0	24.6606
L5S227.274935	288.0	26.09841
L5S186.274546	289.0	26.38751
L5S274.274203	307.0	28.11344
L5S224.273452	319.0	29.58411
L5S208.274784	275.0	27.01434
L5S203.274721	313.0	27.2576
L5S172.273325	260.0	19.9461
L5S238.274364	292.0	26.9018
L5S160.274911	288.0	24.53991
L5S148.274067	275.0	21.86214
L5S107.275102	308.0	27.61548
L5S282.273570	311.0	26.14181
L5S174.273262	268.0	21.924
L5S272.273948	285.0	26.51955
L5S251.274910	308.0	28.66447
L5S114.273527	346.0	30.3164
L5S249.274023	251.0	23.83457
L5S237.274854	216.0	21.68345
L5S109.273211	283.0	26.8489
L5S126.273920	290.0	24.49557
L5S205.275083	261.0	23.31742
L5S105.273323	300.0	25.53025
L5S229.274639	323.0	27.59177
L5S116.273963	268.0	22.63189
L5S117.273224	351.0	31.63109
L5S276.273586	273.0	26.93539
L5S113.274040	274.0	25.59418
L5S193.273620	303.0	24.02543
L5S182.273482	287.0	26.14126
L5S156.275159	263.0	24.5507
L5S253.274296	270.0	23.07431
L5S281.274838	314.0	27.44448
L5S241.274462	256.0	25.93208
L5S134.273543	307.0	28.3516
L5S171.274293	246.0	20.16744
L5S246.274941	260.0	25.91385
L5S97.274849	317.0	28.27561
L5S173.275171	264.0	23.96813
L5S250.274628	336.0	31.28481
L5S188.274655	287.0	25.34065
L5S170.273253	294.0	23.66755
L5S280.274891	299.0	25.72383
L5S100.274235	355.0	28.15067
L5S201.275166	316.0	27.11588
L5S200.273613	320.0	26.8702
L5S279.274796	259.0	26.28469
L5S128.274609	250.0	23.2968
L5S139.273353	234.0	21.78015
L5S225.273717	292.0	24.79312
L5S154.273684	277.0	22.6777
L5S161.274783	267.0	22.47868
L5S265.274433	345.0	31.25217
L5S155.274860	263.0	21.94859
L5S169.274141	278.0	22.00969
L5S104.274492	288.0	27.71804
L5S210.274867	262.0	25.03903
L5S99.274143	306.0	28.00047
L5S147.274548	257.0	21.76925
L5S125.273487	287.0	23.41392
L5S233.273886	257.0	23.97655
L5S217.273689	276.0	23.22495
L5S149.274288	270.0	22.81054
L5S248.274270	307.0	29.6257
L5S163.274192	272.0	25.09112
L5S285.273261	251.0	23.27949
L5S111.274448	303.0	26.99106
L5S235.273935	267.0	23.76682
L5S151.273264	258.0	23.95758
L5S268.274423	287.0	27.44622
L5S273.274702	273.0	23.94665
L5S162.273467	244.0	22.54583
L5S261.274535	325.0	29.76603
L5S165.274606	294.0	26.63328
L5S112.274197	305.0	25.71371
L5S189.273748	314.0	26.79304
L5S132.275140	265.0	23.34375
L5S260.273300	309.0	28.78494
L5S168.274437	323.0	25.01428
L5S243.273979	281.0	27.41613
L5S286.275134	272.0	25.09915
L5S262.274832	302.0	27.61575
L5S180.273596	304.0	24.45863
L5S121.273442	330.0	27.76922
L5S178.273977	282.0	23.29409
L5S103.274416	324.0	28.68075
L5S181.273362	350.0	32.74863
L5S190.274768	280.0	22.7963
L5S185.274764	230.0	22.52141
L5S138.274920	265.0	24.68808
L5S157.274875	261.0	23.59478
L5S141.274945	257.0	21.56082
L5S122.274722	287.0	26.87407
L5S214.273676	280.0	26.03878
L5S264.274602	329.0	30.0989
L5S269.275004	305.0	28.84714
L5S242.274185	303.0	28.70112
L5S259.274424	331.0	28.43738
L5S234.275046	247.0	22.88208
L5S223.273857	316.0	28.95178
L5S218.274771	295.0	25.9342
L5S244.273872	277.0	27.11318
L5S124.273839	329.0	28.94098
L5S98.274127	370.0	31.00502
L5S140.274906	248.0	21.43323
L5S167.274858	266.0	21.69579
L5S164.274331	262.0	23.43157
L5S257.274057	298.0	28.62501
L5S176.273518	315.0	27.53814
L5S152.274186	268.0	22.44057
L5S263.273229	318.0	29.59137
L5S150.273924	342.0	29.99804
L5S212.274412	281.0	24.44744
L5S226.274566	268.0	24.36974
L5S177.274879	277.0	24.61948
L5S215.274977	345.0	32.38461
L5S277.274953	272.0	27.29846
L5S144.274110	279.0	23.57374
L5S135.274283	245.0	22.34623
L5S184.273875	295.0	22.78532
L5S133.273414	219.0	21.80979
L5S247.274868	316.0	29.82552
L5S239.275136	264.0	25.7102
L5S26.273392	741.0	73.85943
L5S130.273789	280.0	23.34546
L5S283.273985	285.0	24.02059
L5S159.274007	289.0	24.60789
L5S145.273877	260.0	21.49296
L5S196.274177	262.0	21.59947
L5S131.274269	297.0	22.74467
L5S166.274059	259.0	24.34825
L5S254.273745	340.0	28.57473
L5S245.275027	332.0	29.75649
L5S54.273583	423.0	37.17893
L5S204.273975	277.0	24.76463
L5S137.274603	256.0	24.26101
L5S256.275129	290.0	25.62366
L5S158.274916	297.0	25.53295
L5S252.274595	254.0	24.80946
L5S207.274030	287.0	24.61982
L5S194.274777	305.0	23.95589
L5S266.273275	247.0	23.17514
L5S258.273827	296.0	29.07363
L5S197.275131	297.0	24.47877
L5S206.273462	324.0	31.09866
L5S146.273797	249.0	20.59385
L5S275.275141	289.0	28.60108
L5S127.274442	303.0	26.90464
L5S25.274241	605.0	57.27263
L5S240.273383	273.0	25.17563
L5S187.273572	295.0	27.09194
L5S21.274556	765.0	72.96166
L5S27.274638	663.0	65.93135
L5S136.273429	288.0	27.36552
L5S35.273321	501.0	42.67007
L6S149.273610	306.0	28.19523
L6S313.274585	242.0	24.43067
L6S316.274016	237.0	23.26323
L6S321.274400	299.0	24.02097
L6S291.273634	285.0	27.7524
